text,label
"Title: Who was it that claimed that they had truly flown first, and that orville and wilbur were lias?, Content: , Answer: Gustave Whitehead",Education & Reference
"Title: how long will it take to travel from incheon airport to gyeong sangnam korea?, Content: please send map, Answer: You have just asked for directions from Incheon (a city) to gyeongsangnam-do (a state or province).\nCheck out www.tour2korea.com for transportation info that will give you times and maps etc.  but you will need the name of the city you are going to i.e. Busan.  Incidentally if you are going to Busan you can take the high speed train that will take about 2 hours and 40 minutes.",Business & Finance
"Title: Shakespeare used Multiple Negation ! Wasn't it the Standard at that time?, Content: Twelfth Night:\nI have one heart, one bosom, and one truth,\nAnd that no woman has, nor never none\nShall mistress be it, save I alone, Answer: I don't know why people are responding to this on the iambic pentameter etc front. Are you not asking a question about the multiple negatives? If so, I would respond that people still use this (it isn't unknown for people never to use a purely singular negative form), wasn't he doing it for effect, don't nobody do it no more?",Education & Reference
"Title: what is proper notification of rental agreement termination by landlord?, Content: , Answer: i would call the housing counsil in your city.the laws are different everywhere.i got a 3 day eviction notice and was worried because i had nowhere to go but i called them and they told me that he just did that hoping i would just move.he had to get a notorized eviction notice,file papers at the magistrate,wait for a hearing,then i had 30 days after the hearing to leave.and i was going to just leave and be homeless..they helped me alot.",Business & Finance
"Title: IF I declare everyone was born a BUSLIM, can you prove to me you were not born a BUSLIM?, Content: , Answer: I'd have to know first what a Buslim is, and what you mean by the word.\n\nAddendum: surprisingly, I've found ""Buslim"" on the Internet!  One site, apparently defunct, had called it a cross between a Buddhist and a Muslim.\n\nbadreligion  \nbadreligion Buslim - Not a real religion. Taz made it up in a Study of Religion class one day. It's like Buddhism crossed with Islam. Well, not really. But it has a cool name. Si-Amohn-Ra is a nonsensical entity who took ...www.geocities.com/are_you_normal_enough/badreligion.html - 8k \nhttp://www.geocities.com/are_you_normal_enough/badreligion.html \nhttp://search.yahoo.com/search?p=buslim&sm=Yahoo%21+Search&fr=FP-tab-web-t&toggle=1&cop=&ei=UTF-8\n\nAnother site says Buslim is a place in Tarabulus, Lybia.\nhttp://www.traveljournals.net/explore/libya/map/m4465058/buslim.html\nhttp://www.globalcoordinate.com/places/2106426.aspx\n\nThere's a short story on line called ""The Return of Jerry Buslim"".\nhttp://www.lit.org/view/17893\n\nSo to answer your original question, I was not born a location in Libya; I'm a native New Yorker.  I was not born a fictional character named Jerry Buslim.  I also don't believe I was born a cross between Buddhism and Islam.  Can you prove that I was?",Society & Culture
"Title: I know this sounds crazy, but, what is the average amount of time people have sex in their 50's? am writing a, Content: on a weekly basis? People in their early 50's that is. I am doing a college report and can only find Masters and Johnsons stuff which is soooooooo outdted.  please help asap.  thanx, Lauren, Answer: not quite in my 50's yet, but fast approaching. My wife and I enjoy each other at least twice a week.",Education & Reference
"Title: Who else here hates BH?, Content: she is the most miserable, anal-retentive humorless piece of camel dung to ever post here. personally, i think she's just an angry lesbian with gender issues. who else agrees?, Answer: Yeah, she is definately a real buzzkill.",Family & Relationships
"Title: what does conscripted mean?, Content: , Answer: Compulsory enrollment, especially for the armed forces; draft.\nA monetary payment exacted by a government in wartime.\n\nThe site gives a lot of detail and examples as well.",Education & Reference
"Title: Ideas for a 3 day split weight lifting program?, Content: Hi, I've just got a new flay/incline/preacher bench and dumbbells only.\nDoes anyone have a good muscle building routine using this equipment?, Answer: Biceps and Triceps one day, Back and Shoulders one day, Legs and Chest one day.  You can switch things around to do a large muscle group (legs, chest and back) with a small muscle group (bi's, tri's and shoulders) on the same day, but I like doing bi's and tri's the same day cuz it goes much faster.  Work abs in every day between your other exercises.  To build muscle, high weight/low reps (6-8 max) is good.  But not exclusively.  Work in some higher reps also.",Sports
"Title: Who is the number leader in the world?, Content: , Answer: Our creator it's just a lot of people think there in charge when there really not",Politics & Government
"Title: Is it true??, Content: Is it true that when a woman gets really hot, she will start getting wet? That a substance like juice comes out of her vagina? Some squirt, or pour a lot?, Answer: The substance isn't really like juice, but that is a slang term for it, yes.  It's kinda slimy and slippery, actually, and it's meant to help the penis slide in and out of the vagina.  Without it, sex can be really painful.  That wetness varies with women, and within a single woman's lifetime.  Arousal, stress, age, time of the month- these all affect how wet a woman gets.\n\nSome women do ejaculate, too.  That substance is different from the arousal fluids, and it's not semen, either.  I don't think they know yet what exactly it is, and I've heard everything from pee to a semen-like fluid that we produce.  It doesn't happen to every woman, and anecdotal accounts that I've heard make it seem like it might have something to do with the strength of your orgasm?  Or the G-spot?  But then, maybe not.",Health
"Title: Anybudy know we can translate from HU to EN this one wort ""megszentsegtelenithetetlensegeskedeseitekert"" ???, Content: In the HU languege is 3 soo long and very comlicated words! IT IS REALY!, Answer: try altavista.com, it might help",Society & Culture
"Title: What are some good, cheap things to get people for Christmas at the last minute?, Content: , Answer: Gift certificates, esp for restaurants.",Society & Culture
"Title: is there a earth satilite web site?, Content: , Answer: This is far better though.  Plug yourself into NASA.\n\nWatch hurricanes as they happen.\n\nhttp://goes.gsfc.nasa.gov/",Science & Mathematics
"Title: Can My Yahoo ID have a dot (.) in it?, Content: The Yahoo signup page says that a single dot can be used, but it will not accept it., Answer: I think so...but if it doesn't accept it, your current ID is fine.",Business & Finance
"Title: panda bear screen saver?, Content: , Answer: wear it says search put panda wallpaper and some should show up and i looked that up 4 u lol=)",Computers & Internet
"Title: where was your first job??, Content: , Answer: paperboy",Business & Finance
"Title: what would flies be called if they had no wings?, Content: , Answer: a bug",Science & Mathematics
"Title: which has greater population, Canada or California?, Content: , Answer: I believe California edges out Canada by a couple million. Canada has just over 31 million, and California has almost 34 million.",Education & Reference
"Title: For the Citizens of the United States of America - I have two coins in my hand. They equal 40c.?, Content: Which coalition of the willing country am I in and what are my coins? Which freedom loving animal is on the coins? \nDon't worry. They're nice animals. Although they do have a poisonous bit., Answer: I'm guessing by your name ""Tilda"" that you're in Australia and that you are holding two 20-cent coins with a Platypus on them. The platypus is considered to be one of the strangest specimens of the animal kingdom: a venomous, egg-laying, duck-billed mammal.",Education & Reference
"Title: I need a media review of The Reader by Bernhard Schlink?, Content: a media review of the reader, it has to be from a newspaer. I would be very greatful. \n\nThank You., Answer: Please refer to :\nhttp://www.trashotron.com/agony/reviews/ 2004/schlink-the_reader.htm\nYou will find more than one media review !",Education & Reference
"Title: how to wait 4 titties?, Content: , Answer: what?",Health
"Title: is christianity a white religion?, Content: heres something: most christian colleges in america were whites only. the most racist states were the most religious., Answer: No, Just happen to be that europeans were christians and white people decided to used their racism to segregate from blacks. Pretty sad stuff...",Society & Culture
"Title: What do YOU think, guilty or innocent?, Content: This is a school project and I want your opinion. What do you think would happen if Marcus Brutus was put on trial for Caesars murder or assassination. What would happen up on the stand? Give your opinion and an explaination on the answer you provide., Answer: Look at the elements of murder:\nMens Rea (intent, motive)\n(1) Purposely - Express purpose to commit a specific crime against a particular person\n\n(2) Knowingly - Knowledge that one's actions would certainly result in a crime against someone, but did not specifically intend to commit that crime against the particular victim which one is accused of injuring\n\n(3) Recklessly - Knew that one's actions had an unjustifiable risk of leading to a certain result, but did not care about that risk (""reckless disregard""), and acted anyway \n\n(4) Negligently - Did not intend to cause the result that happened, but failed to exercise a reasonable duty of care to prevent that result (which includes failing to become aware of the risk of that result) \n\nActus Reus -- the intended act of taking a life.\n\nTrials must PROVE both parts:  beyond reasonable doubt, did Brutus take Caesar's life intentionally?  If there's any doubt or if Brutus was justified, the murder was unintentional, or if Brutus was not present, then no.",Education & Reference
"Title: Can sombody help me out?, Content: I'm having a problem.  Science fair is due Monday.  Today is Monday.  Next Monday.  I need a high school level science fair project that I can buy the materials w/ a Jewel coupon.  Can somebody help me?, Answer: Sorry I don't know what a Jewel coupon is.\n\nPerhaps check out other answers to science fair projects in this category for possible projects.\n\nGood luck to you.",Education & Reference
"Title: Do people have the right to see the beloved Flying Spaghetti Monster as garbage?, Content: People don't just invent religion do they? There must be a certain truth in religion before they can come about., Answer: No.  They need to open their minds to other pastabilities.  May you be touched by his noodly appendage.  The FSM (CBUM) is just as plausible as any other god.  RAmen.\n\nhttp://www.venganza.org/",Society & Culture
"Title: i am writing an article on alternative choices for a funeral/burial, has anyone got any stories of info?, Content: , Answer: WALTER\n                         What's this?\n\n                                     DONNELLY\n                         That is for the urn.\n\n                                     WALTER\n                         Don't need it.  We're scattering the \n                         ashes.\n\n                                     DONNELLY\n                         Yes, so we were informed.  However, \n                         we must of course transmit the remains \n                         to you in a receptacle.\n\n                                     WALTER\n                         This is a hundred and eighty dollars.\n\n                                     DONNELLY\n                         Yes sir.  It is our most modestly \n                         priced receptacle.\n\n                                     DUDE\n                         Well can we--\n\n                                     WALTER\n                         A hundred and eighty dollars?!\n\n                                     DONNELLY\n                         They range up to three thousand.\n\n                                     WALTER\n                         Yeah, but we're--\n\n                                     DUDE\n                         Can we just rent it from you?\n\n                                     DONNELLY\n                         Sir, this is a mortuary, not a rental \n                         house.\n\n                                     WALTER\n                         We're scattering the fucking ashes!\n\n                                     DUDE\n                         Walter--\n\n                                     WALTER\n                         JUST BECAUSE WE'RE BEREAVED DOESN'T \n                         MEAN WE'RE SAPS!\n\n                                     DONNELLY\n                         Sir, please lower your voice--\n\n                                     DUDE\n                         Hey man, don't you have something \n                         else you could put it in?\n\n                                     DONNELLY\n                         That is our most modestly priced \n                         receptacle.\n\n                                     WALTER\n                         GODDAMNIT!  IS THERE A RALPH'S AROUND \n                         HERE?!",Society & Culture
"Title: it was at the www.freedietpill.com?, Content: , Answer: What was???????????????????",Business & Finance
"Title: How does ""Jesus dying for our sins"" make any sense at all?, Content: I mean, god could forgive our sins with a snap of his fingers.\n\nEven if he sends his son down, why does he have to die to save our souls? It is a test run? Does god need a practice try of saving a soul? How does Jesus dying forgive our sins that god could not do before?\n\nIs the catholic faith that illogical?\n\nhttp://flushaholybook.com, Answer: Exactly.  Why did Jesus HAVE to die?  Why was it necessary?  Why did God set that rule?  God could've just as easily said ""Jesus, if you pick that daisy over there, you will become the redeemer of mankind"".  It could've been that easy.  But no.  God had to REQUIRE that his only son let himself be killed in a brutal, excruciating way.",Society & Culture
"Title: Where can I get C++ training (3 day or 5 day class) in the San Jose Bay Area vicinity? Any recommendations?, Content: Where can I get C++ training (3 day or 5 day class) in the San Jose Bay Area vicinity? Any recommendations?, Answer: http://marakana.com/location/San_Jose,CA",Education & Reference
"Title: need to know the bingo rules in florida, tring to hold a bingo night in night club, need help with law?, Content: look ing for any rules or state laws concerning a bar holding a bingo night, alchol will be served, and prizes won, but no money will be won, just bar tabs and t shirts..., Answer: The Florida laws on CHARITABLE gambling can be found here:\nhttp://www.gambling-law-us.com/Charitable-Gaming/Florida/\n\nI assume that 100% of all monies raised will be donated to charity (otherwise you would be breaking several state and federal laws).\n\nHope this helps!",Politics & Government
"Title: Why do black girls always say I'm so crazy?  (""You so crazy"")?, Content: , Answer: Why the reference to race, girls of all different races have said that to me.\n\nEither way, why don't you ask them what they mean by it?",Society & Culture
"Title: Black people in London?, Content: I am a japanese and I never saw a black people because going to London. I am sorry that the black people I met are rather difficult to work with, or being labelled as a trouble-maker. Would like to hear what black people think. Please of course BE POLITE., Answer: black people should not be in London or New York. They talk about repatriation is a must well why do they invade first rate nations then call them a problem. AFRICA for the africans and I firmly believe that. The only problem is blacks will talk about going to Africa but some how they never Leave. In my country of Tibet they are not welcome.",Society & Culture
"Title: Share your most recent dreams. (sleeping dreams)?, Content: , Answer: I dreamed my boyfriend was getting dragged off by an alligator, by his ankle, to be eaten!",Society & Culture
"Title: I have a serious question for religious people about evolution?, Content: lets say that you believed evolution to be true.   is the reason why evolution so controversial because it will prove the bible is wrong? not even about god creating the earth but because of the age of the earth itself?  i dont wanna try to sound like im dissing religion but i wanna know why it is bad to be taught in the first place, Answer: Evolution is just a theory. Now scientists have come up with another theory of Intelignet being because they are unable to answer many questions with the help of Evolution alone.\nWho is this inteligent being ? This is surely God.\n\nThe earth as it is today has evolved over billions of years (as claimed by the theory of evolution) itself is just like saying that\nyou can build a 747 Boeing aircraft by placing all the componets in a building and all the parts get entangled due to a storm and viola a plane is born.",Society & Culture
