,text,original_label,normalized_entropy
10,article deankaflowitz writes date tue apr gmt article dave fuller writes writes blashephemers go hell believing god prepared eternal damnation mean prepared surrounded thumpers like proven hellish enough im even dead yet well heres prepared got one big beach umbrellas gelpack ice things big coleman cooler ive loaded miller draft like miller draft sue new pair new balance sneakers sony watchman couple cartons bonton cheddar cheese popcorn havent decided wear yet one wear eternal damnation dean kaflowitz wear nicest boxer shorts bring plenty spf sunscreen ill grab bathing suit towerl veggie hotdogs bonfire cookout sound good enough dean every aa poster invited tammy notrim healy,alt.atheism,0.05228811653302534
11,article scott babb writes federal communications act made legal operate radio receiver kind frequency including x k ka bands united states electronic communications privacy act restricted fca making illegal receive landmobile telephone service including believe cellular phones illegal receive landmobile telephone service dont mobile reciever even landmobile telephone service shiptoshore telephone service restriction placed receiving radar curiously cordless phones enforcement virginia law violation fca isint kind rule regulation law whatever juristictions prohibit use police band recievers vehicles radar transmissions included police band get covered regulation,sci.electronics,0.9791642351613311
12,article robert ward writes article bontchev fbihh writes since us constitutions guarantees right every american bear arms every american entitled matter read applicable part constitution interpreted context please posting misinterpretation refers right people organize militia individuals carry handguns grenades assault rifles read constitution second amendment says right bear arms shall infringed well regulated militia may easily formed interpretation second shows qualifications right keep bear arms want email way gun talk belongs talkpoliticsguns doug holland,sci.crypt,0.03567927838252929
13,article gordons mon gordon sasamori writes george snyder writes article kin cho writes wonder anybody know xwindowbased postscript file viewer runs sunos prefered hpux ibm aix running sun openwindows use pageview x window postscript previewer like ghostview displays much nicer yes broken ow handle multiple pages well dont proper postscript commands draw entire document page instead pausing page havent tried ow yet though ow definition broken relative pageview requires dsc compliant postscript files order stop page breaks dont consider broken say program puts postscript file isnt dsc compliant broken harvard ucbvaxuwvaxastroatcftmsbrown uu psicomftmsbrown rutgers internet,comp.windows.x,0.41561566758310853
14,anyone familiar video card chipset winjet use market vlg video card best chipset among cirrus logic tseng lab ati question expensive thanks,comp.sys.ibm.pc.hardware,0.13269441654350123
15,apr gmt kym burgemeister wrote daniel yh wong writes looking latest drivers actix graphics accelerator card driver currently using version doesnt support colors x mode even mb memory bbs support actix unbelievable still using bps modem take hours download drivers hurts calling long distance ftp site collection video drivers windows good drivers daniel yh wong uoft anybody actix listening upload dang drivers ftp site pleeeeeeese somebody get local call contact ftp site uploading possible keep disk email request uuencoded provided somebody sends cource live ny penio penev x w internet disclaimer oppinions mine,comp.os.ms-windows.misc,0.6158924448836425
16,article devil reincarnate writes curious knowing commericial cars today v engines v dont know kidding right corvette several mbzs bmws mustang gt etc etc theres lot european site kenny kenny crudup att bl mv b x,rec.autos,0.7207570979981014
17,problem intersections two surfaces anybody easy understand algorithm maybe even c source marco seirio real life,comp.graphics,0.5666859588912873
18,article thomas parsli writes make new newsgroup called talkpoliticsgunsparanoid talkpoliticsgunstheyrheretotakemeaway well may point paranoia irrational fear without basis reality weve seen us nothing irrational perhaps folks finland knees good little boys girls former soviet union didnt come across border stomp snot long figure everybody accomodating tyranny move postings waco burn guess stop posting newsgroup dont like us talking political issues involving attacks people owning guns dont read talkpoliticsguns glad youre trying save us evil goverment would mail regular mail lets say people nobodys trying save anything butt couldnt care less somebody side world thinks course right opinion ive always figured opinons like hemmorhoids every assholes got dont care remember bad boy whatcha gonna heard jfk shot whatcha gonna remember battle waco come ken whitehead,talk.politics.guns,0.025861922571936202
19,article greg hennessy writes article clayton cramer writes came much lower profile reporting victim prostitute man paid hence false accusation evidence woman question prostitute defense merely alledged even clayton knows difference err perhaps clayton doesnt know difference evidence given prostitute status besides admittedly questionable claim man trial included prior employment number massage parlors women claimed worked prostitute walking around truck stop wearing lace miniskirt halter top underwear sort purse id enough convict enough create reasonable doubt whether rape actually took place theft services ignorant lying judge found credible evidence marines engaged selfdefense judge found prosecution carry burder proof small clipping clarinews fair use guidelines new hanover district court judge jacqueline morrisgoodson ruled benchtrial state failed carry burden proving marines acted cause injury accounts evening news indicated claimed self defense judge agreed operating greg hennessy university virginia clayton e cramer uunetpyramidoptilinkcramer opinions mine relations people mutual consent,talk.politics.misc,0.32025610281700967
20,toyota supra fully loaded automatic maroon color leather interior alpine stereo system cd changer alpine car alarm miles great condition one owner leave country june asking obo please call ask cary bernard lin departmental research assistant computing information services columbia business school,misc.forsale,0.08080572865791028
21,coauthored report two us gun owners action league state rifle association started day rally secluded courtyard behind statehouse looking sparse people speaker began whereupon people followed loudspeakers wherever lost filled area something proud mike yacino goal spoke one best throwaway lines remind us us holders carry permits checked certified clear crimes state people statehouse behind us certified clean election fraud hold jobs nancy snow amos hamburger busy handing id buttons sheets describing bills presented hearings telling people find representatives many cases mike warned us committee going suspend rules discuss bill hadnt made onto official list seems delegation students simons rock bard college alma mater wayne lo shot place sks late last year bussed testify bill ban sales firearms ammo anyone state resident hearings originally scheduled large gardner auditorium preempted governors hearings framingham eight women prison killing abusive husbands seeking release buttonhole representatives would squashed inadequate hearing room one representatives staffers somewhat offensively smarmy said oh must gun hearings day gun lobby always organized every year got little pissed replied im gun lobby im district second reporter arrived time notice demonstration going front statehouse progunners werent randy price tv news mirror reflective shades talking one antigun types several simons rock antigun closetheloophole protestors earlier randy covered goal rally room assigned seated remember gun owners plus another students teachers bard one us already reserved seat never got closer atrium outside crowd behind cop took station entrance prevented rest crowd coming soon debate started loudspeaker set outside hall benefit everyone else everyone inside outside got sign sheet saying position bills us signed support goals position bills first time constraints public officials got testify first bill nobody seen students curfew guess currently massachusetts law allows nonresident purchase long guns ammo local dealer provided complies laws state previously law similar applied nonresidents states adjoining massachusetts simons rock folks called current law loophole wanted closed two reps spoke wayne lo sks assault rifle second one hodgekiss cosponsor done homework well kept confusing montana wayne los home state missouri became belligerent five gun owners gallery corrected second muff carr gloucester claimed new bill would put law back way lying new bill allows purchases nonresidents adjoining states licensing state strong massachusetts since none thats things two said really offensive states anyone buy gun long hes breathing oooooo good gun laws massachusetts states would adopt type laws wouldnt situation wont naughty naughty next boston city councilman albert dapper oneill testify progun ways liability hes reasonably elderly tends wander repeat plus hes almost caricature lawnorder politician badmouthed aclu said violent criminals executed judge hed give arrestees last rights pun intended spot many gun owners applauded bothered said proposed gun restrictions step right direction criminals said four times two bills consideration would allow police rescind ccw fid confiscate guns someone filed restraining order note filing restraining order requires warrant hearing evidence conviction accusation senator barrett reading testified favor patronized progunners several times saying im sure gun owners agree get weapons hands people courts convicted havent seen disgustingly disingenuous performance since nixon whined wasnt crook barrett also spoke favor bill making fid card renewable every five years instead permanent stated purpose remove fid cards become ineligible revenue nothing yeah right apparently congressmen think stupid enough swallow argument preferable process million renewals every cycle vague hope catching recent felon simply take goddamn card away criminal conviction time usual hassle lawabiding instead crook two cochairs committee rep caron sen jujuga jujuga didnt say much cosponsor restraining order bills caron struck sharp guy wouldnt let bad logic lies part either side go unchallenged cosponsor one restraining order bills well one younger reps committee forgot name vociferously progun somewhat embarrassingly heart right place arguments seemed confined every year damn thing come crap nice friend committee could effective clear halljam couldnt continue someone came another meeting hall yelled cop loudspeaker disturbing meeting loudspeaker disconnected found bigger hall upstairs one us leave catch charter bus missed public testimony got seat time caron began talking got fid years ago left state returned without notifying address change complained state record system uptodate pd back city birth still thought lived great quote purchase gun today get state computer system also argument used renewable fid card testimony heard several battered women one attacked guy fid card got thereabouts used lot emotion said scared men staffer attorney general harshbarger testified favor antigun bill saying restraining orders granted last year women needed protected caron noted restraining order granted days hearing held determine whether order would extended year asked whether would satisfied fid revoked time hearing rather initial issuance fid gave long rambling circumlocution response testimony bill heard mike yacino looks something like einstein got made point restraining orders issued little evidence judges like issue restraining orders let things cool matter think right man woman hearings restraining orders lightning sessions little time consider facts atty karen mcnutt spoke times testimony progunners got testify one said file restraining order tenant clear countered filing one noted would allowed state confiscate guns new bill became law one junior reps noted america certain individual rights respected senator jujuga reiterated saying people abuse smaller people go hell far care careful equating conviction restraining order point match senator another progunner got testified didnt know citizenship expired every years drivers license privilege right like right keep bear arms third got said problem criminal justice system argued favor death penalty bill public hangings senator jujuga said tried get death penalty bill passed joking responded favored public hangings speaker responded ill make deal get rope ill tie noose next came public testimony simons rock bill teacher testified teacher wayne lo wouldnt able shoot people inside building outside without evil gun said loophole closed prevent something like ever happening four five kids testified favor bill one spilling tears good legislators one students actually shot wayne lo also many shirts saying long one person buy gun anger none us safe support gun control committee reluctant grill correct kids except caron corrected one student claimed anyone could apply fid residents get fids said much want bet kid idea conned testifying bill would cut outofstaters completely yacino mcnutt spoke time noting bill written would affect ammo guns possessed outofstaters karen also noted hunters ct nh vt could put away year wandered across boundary somewhere woods got challenged game wardens yacino underscored fact lo could gotten fid resident student hell even ccw criminal mental record one junior rep upset would take residents longer buy gun outofstaters thought elitist another caron said need protection preventing nonresidents buying without fid two states union fidtype cards complying laws ones home state enough one progun speaker replied resembled mother watching son marching band exclaiming everyones step johnny bard college people filing progun testimony bill made thus progunners around bills came consideration main bills remaining goals position h four others notify police chiefs pull licenses holder convicted strongly supported h require trigger locks handguns sold opposed h require trigger locks loaded firearms strongly opposed h allow every municipality enact gun laws opposed h fund bulletproof vests municipal police supported state constitutional amendment rkba supported several police discretion issuance fid cards opposed several altering nonresident license conditions supported h ban damn near guns everywhere state guess took seconds consider remaining progunners raised hands unison either mike yacino noted besides danger screwing trigger lock loaded gun bill would make illegal licensee carry concealed handgun unless locked caron blew right h saw opposed brought states archaic records capability said would create hundreds different licensing systems session ran late since last scheduled hearing could adjourned everyone wanted testified ended believe speak company write today special investors packet,talk.politics.guns,0.5389965459128154
22,mr clinton said today horrible tragedy waco fiasco remind join cults dangers began scratching head thinking bad sign dont mainstream religions case christianityor th day adventist particular keep guys going isnt mr clinton condemning religion isnt cult bad thoughts,talk.religion.misc,0.1474901829272979
23,watch pitsburgh come isles said wouldnt make playoffs came third said caps would beat us theyre going say pitsburgh ratio winning cup well prove wrong l e g l n e r bring back home,rec.sport.hockey,0.13958744814031496
24,un resolution guarantees humanitarian aid get irag gulf war war aid getting still trying smoke saddam middle east talking religious war ranting james owens ottawa ontario canada,talk.religion.misc,0.14477982932362657
25,see told atheist mythology thanks proving point bill,alt.atheism,0.0770759318154104
26,ok youve read group know onetimepad heres question havent seen onetimepad yeilds ideal security wellknown flaw authentication suppose use random bit stream pad exclusiveor encryption operation adversary knows plaintext message change message heres works alice sending bob plaintext p key stream alice computes ciphertext c xor p sends bob eve knows plainext p wants message appear p eve intercepts c computes c c xor p xor p xor p eve sends c bob bob decrypts c computing cxor p thus receiving false message substituted eve question attack defeated information theoretic security computational security define something like ideal authentication analog ideal security obtain ideal authentication much limit eves control message achieve ideal authentication solution use key bits expand message show solution optimal one parameters anyone know questions aswered,sci.crypt,0.05194881714684374
27,article brett rogers writes article dale stephenson writes smith ozzie wizards second highest year ever still good dont like way numbers declined every year years may defensive liability thats rich ozzie smith defensive liability expect remain best shortstop game reaches seventythird birthday something strange concept fortyoneyearold ozzie smith might defensive liability ted frank im sorry card says moops u c law school standard disclaimers,rec.sport.baseball,0.1829354946037685
28,recently purchased probe clearcoat paint would like give good wax job best type wax use type finish paste liquid better would waxing hand buffing hand guess using cheesecloth buff anything better would suggest ive heard comments things like turtle wax raindance good im wondering recommended quality finish thanks advance bill bill heiser boston university boston,rec.autos,0.4511297528055259
29,mike mcangus wrote way newsannouncenewusers article cant remember one recommends reading newsgroup month posting makes sense get idea players current discussions one followed advice spent month reading mainly know much way atheists think even printed faqs discussed friend started posting altatheism deals religious issues appropriately lack religious beliefs nature controversial makes sense read discussed make sure repeating something others said better petri petri pihko kempmp mathematics truth pihatie c finououlufi physics rule sf oulu kempmp game finland phoenixoulufi chemistry game,alt.atheism,0.06837226918377279
30,moving sale must sell may futon highend oak queen like new computer desk rolltop locks securely like new color tv perfect cond great bedroom sold coffee tablesdresser bo lamps make offer ask esther eve day,misc.forsale,0.013409245448716441
31,writes heard month back red sox getting new dome stadium relatives moved way said city releasing funds anybody verify game bosox fan pa lived boston area years talking new boston garden hockeybasketball since ive lived one day last hurdle overcome next day theres new hurdle fans grumbling foxboro stadium whatever called year nearly long preliminary proposals new stadium local politics prevents anything done timely fashion new ballpark lifetime max logan nashua nh,rec.sport.baseball,0.07372820969375904
32,want create singleline text widget entering small amount text want fixed width horizontal scrollbar scrolls automatically user types order keep insertion point visible trying two problems addition horizontal scrollbar make text widget taller instead seems cover part text scrollbar scroll automatically user types text order keep insertion point visible help appreciated mike name michael strawbridge tele usmail national institute standards arpa technology uucp uunetcmedurerstraw rm b bldg gaithersburg md,comp.windows.x,0.36754270111825404
33,cant call time theres play progress ryan robbins penobscot hall university maine,rec.sport.baseball,0.4913454502741798
34,shirts believe bob probert line clothes whole shirt says give blood fight probie cool sound like cult classic someone post address phone store sells thanks jake,rec.sport.hockey,0.5603533119364466
35,previous article says last week macs place applied engineering quicksilver card k cache one pds slot socket fpu sale without fpu regular price idea still going get phone anyone interested found ad macuser people cache cards please post speedometer numbers get cards one report seems indicate k cache card gives speedup access memory takes longer cache cardand get miss thus small cache card k may worth dont know kind numbers k cards get also found interesting disable cache cards via softwareread mac iisi tech notes ftpapplecom good deal still dont know would say good deal junes macworld river formerly maya computer advertised daystar mhz powercache believe know prices would falling geeze thought might interested chuck chuck williams cs intern pacific northwest laboratories,comp.sys.mac.hardware,0.4142461384085398
36,article graham k glover writes one reasons united states america one time represented protected freedom individual liberty personal responsibility fact think true totalitarianism absolute government control tyranny represents freedoms opposite usa really win cold war course usas hope yelsen ever spell fail referendum hardliners take standard disclaimers always apply graham k glover unmutual im always rethinking theres never day havent rethought cant bill clinton april american englishman foreign troop landed country never would lay armsnevernevernever william pitt earl chatham nov,talk.politics.guns,0.1562865970563798
37,article john hawkinson writes one thing friend mine mentioned something nearuv light cheaper get actual uv light anyone know referring dont want get semantic argument contrary postings near uv light actual uv light near means close visible spectrum ie relatively long wavelength nearly uv im sure figure far uv regular incandenscent flashlight bulbs emit tiny amounts uv near end spectrum filter used remove visible light thus create weak uv source stronger sources going require gas probably mercury vapor discharge tubes fluorescent tubes uv phosphor careful though strong uv sources cause physiological damage especially eyes shorter wavelengths dangerous wouldnt project beam like flashlight replacing tubes portable fluorescent lantern uv tubes would relatively cheap way create portable source would bright enough useful dangerously ed hall,sci.electronics,0.7714671807173563
38,paul w francisco writes said letter addressed bettman post though pretty much content entirely different entity addressed puts letter mail doubt say figure wanted let people see since topic interests lot folks thats entirely different purpose sending letter bettman damn good thing post since claims represent people recsporthockey unfortunately largest computer networks world phrase definition internet group whole claims represent sole purpose mentioning net steve gallichio already pointed lend weight points association internet reason mention internet misrepresentation internet private corporation alison would leaving wide open kinds civil suits business whether large large compared say number folks rsh sending letter thank changing names least point letter petition claiming represent large proportion recsporthockey users implication significant number internet users names way considered large proportion recsporthockey way counting actual readership accessible hundreds thousands people persons flys fart windstorm curiosity thought id look official definition large dictionary reads large usual power capacity scope exceeding things like kind quantity size gee looked large dictionary next two syllable words idea many letters bettman may gotten issue many people may signed people may thereby validating definition would also wager geographical range signatures quite large would give large scope let suggest place likely envy magnitude looking ways beef iq scores might impressed size list names would impressed unless large said might impressed size list names would considerably larger even definition account original context lifted sentence personally dont know whether agree letter mixed emotions like names dont think make difficult learn game might shred validity change well hell point dont really know opinion hockey issue know dont like cordially always many morons rm little time,rec.sport.hockey,0.0026349478728575275
39,okidata printer would like printer driver anyone seen thing one microsoft bbs print windows fonts available paradox windows cant print labels unless proper printer defined thanks bryan k ward survey research center university utah imail,comp.os.ms-windows.misc,0.519528004624001
40,group recently bought mitsubishi p u video printer could use help bought thing parallel data input addition usual video signal inputs claimed print gray level images however manual came describes format parallel data print bitpixel images initial problems parallel interface thing running parallel port hewlettpackard workstation print bitpixel images fine called mitsubishi people asked level claim said available used video signal inputs mentioned sales literature however say p u bitpixel level images parallel mode didnt information program would call japan etc frankly find hard believe thing bitpixel images video source cant store bitspixel memory like memory expensive anybody information getting bitpixel even bitpixel images thing would greatly appreciate sending thanks allan weber signal image processing institute university southern california,comp.graphics,0.800896165842462
41,peter nyikos writes addressed key issues long lines post dean kaflowitz two posts yesterday first made title post new thread dean kaflowitz terminally ironyimpaired second serious one appeared along thread chaney post challenge reissued revised youre insecure people reading posts feel need write new posts announcing wrote old posts bother accept phoney youre laughingstock,talk.religion.misc,0.07295019728739931
42,anyone know good software package allow us keep track printing way get print manager keep log print manager replacement package allow access system people password file looked chastity let log without password doesnt keep tabs got help greatly appreciated mark juric ai programs university georgia athens georgia,comp.os.ms-windows.misc,0.45704915867874685
43,get documentation xserverinternals btw im also interested documentation tiga hints welcome thanks rainer rainer hochreiter telephone elinenergieanwendung gesmbh telefax penzingerstr wien austriaeurope email,comp.windows.x,0.275140117039969
44,article fil sapienza writes article maxwell c muir writes faith want know feel faith intellectually dishonest id appreciate support statement im sure really makes sense define faith belief abscensesp evidence also include evidence past experiences past experience god actually effect life never seen evidence god beyond explained without neccessity god convincing many fictional works read reasons believe gods seen people reconcile lack evidence using faith faith sense way currently understand word faith find intellectually dishonest ambiguity religious beliefs unwillingness take pascals wager ive heard frequently exactly pascals wager pascals wager goes something like premise either isnt god premise god exists wants us believe damn us believing premise god exist belief god doesnt matter death death anyway conclusion belief god superior nonbelief nonbelief damns us eternal punishment wrong belief god wastes little time life wrong sound pretty straightforward logically sound problem premise presupposes odds belief nonbelief flat wrong sheer number religions fact part religions mutually exclusive heard theists referred atheists believe god gods one god set gods consequence pick wrong god suddenly odds dont look good picking wrong god wrong doctrines god still leaves possibility wrong damned another gods version hell sound broken dont know point mothers treatment upset see inconsistencies various religions im sure constitutes brokenness certainly consititutes disillusionment dont see disillusionment enters see presented mothers treatment show cause questioning atheism questioning continues day already atheist five years contact mothers version christianity anything become somewhat disillusioned atheism uh oh thought god yes way also become disillusioned many religions simply thought one time answers found right one im still looking time look different place become little stronger attitude belief faith though based evidence past experience ill never find religion answers sorta like looking easter eggs time takes find next one convinced become may already found eggs youre going find someone else mentioned critisism isnt going make think highly christians contrary position constructive critisism likely improve attitude towards christians abusive critisism turn accusations mr sapienza merely slipped post forgot reply one filipp sapienza department technology services university michigan hospitals surgery muppets garlic toast forever max bob muir ps im leaving home thursday likely last post summer meantime thank helping see things might missed meanderings world,soc.religion.christian,0.07575266348944767
45,old jacket bite dust im market new riding jacket im looking recommendations suitable replacement would like buy full aerostich suit cant afford right im considering two basic options buy aerostich jacket dunno much costs due recent price increases id imagine may pushing limit advantages include fact later add pants nearly eliminates need jacket portion rainsuit buy kind leather jacket like new heingericke firstgear line however may bit pricey unless work sort deal advantages leather potentially slightly better protection enhanced pose value know important possibly cheaper upper aerostich requirements jacket must fit layers mainly sizing thing leather id prefer zipout lining must body armor similar aerostich elbows shoulders forearms possibly backkidney protection etc reasonable amount pocket space would nice ventilation would plus however must wearable cold weather freezing layers perhaps electrics please fire away suggestions comments etc steve steve andersen dod ducati ie yamaha srx life simply consequence complexities carbon chemistry,rec.motorcycles,0.01609863764417129
46,using glx widget athena widgets mixedmodel application dwm dialog gets popped text entry field focus aimilar code works perfectly use pure x mixedmodel relevant portion code int n arg wargs widget button popupshell dialog initialize toplevel n xtsetargwargsn xtnlabel foo n button xtcreatemanagedwidgetfoobtn commandwidgetclass toplevel wargs n popupshell xtcreatepopupshellpupshell overrideshellwidgetclass button null xtaddcallbackpopupshell xtncallback mypopup xtpointerpopupshell n xtsetargwargsn xtnvalue n dialog xtcreatemanagedwidgetthedialog dialogwidgetclass popupshell wargs n void mypopupw popupshell calldata widget w widget popupshell xtpointer calldata xtpopuppopupshell xtgrabexclusive way found give focus text field move application window around little bit place right behind popup pointers would greatly appreciated,comp.windows.x,0.40495198719485337
47,hey lone biker apocalypse see raising arizona flames coming exhaust pipes love toggle kill switch sportster produce flaming backfires especially underneath overpasses night loud lights whole underpass neal howard xlh dod computrac inc richardson tx doh std disclaimer opinions mine computracs let us learn dream gentlemen perhaps shall learn truth august kekule,rec.motorcycles,0.015333886837318206
