label,text
sci.electronics,article alan yelvington writes battery goes dead primarily becaust floor cold temperature combined selfdischarge promotes sulfation ruins plates battery strongly suspect reason battery doesnt go dead quickly dirt surface cement tends quite cooler please explain cement able maintain lower average temperature dirt sheesh
rec.motorcycles,article beth dixon writes article chris behanna writes article beth dixon writes bzzzzt discovered sr touring bike nifty little cache things like coins lipstick new duc ss doesnt ill go back carrying lipstick jacket pocket life hard denizen thinks natural look best look thought kissing waxy shit smeared womans lips definite turnoff clear lipstickchapsticketc fit natural look waxy shit category wear something lips keep drying kissing dry cracked parched lips isnt fun either agreed yes chapstick fits waxy shit category although ive noticed stealing annettes chapstick shes applied kept lips cracking past winter like previous winters sighthe price must pay ill ever kissing beth noemi tom anything say wont noemi speaks darling annette okay guess ready barf bags later chris behanna dod hd fxwg wide glide jubilees red lady cb baby bike disclaimer would nec zx needs name agree anyway raised pack wild corn dogs
talk.politics.guns,article david sternlight though agree place discuss guns note passing number gun apologists seem ignored words well regulated distorted interpretations second amendment well regulated time writing context second amendment means properly trained equipped modern language would read properly trained equipped militia necessary security free state note word free doesnt say police right people keep bear arms shall infringed bruce
rec.motorcycles,cmon guys motorcycles booze dont mix nuff said bruce clarke bc environment email
talk.politics.mideast,bill coleman writes responding discussion mosque jerusalem allegedly destroyed israel bc todays jerusalem post magazine feature story bc ongoing restoration synagogues jewish quarter author bc leah abramowitz writes fiftyseven synagogues bc quarter destroyed says used bc donkey stables building shells bc bc still find really really hard understand demolition bc buildings front kotel continues evoke outrage bc everything much cheaper happens jews bc bc double standard human behavior regarding jews must manitained perfect example outcry temporary removal men advocated murdering jews destroying state israel compared deafening silence abusive treatment jews arab countries past years compare tacit appoval world gives muslims randomly murder jewish civilians righteous indignation expressed people occupied territories kept working israel effort reduce random murders occuring everyone knows country required accept foreign workers except israel course jewish blood always cheap nonjewish world ha never regarded form jewish suffering important except jews models powerless victim holding high moral ground world war however soon jewish people started take care ancient hatred jews unleashed doubt nonjewish world even capable compassion towards jews antisemitism ancient basic christianity islam golda meir said would peace arabs love children hate jews know arab parents love children would send children streets throw rocks men trained defend guns world obsessed hatred jews trying defend yet even question actions parents simply allow children encourage throw harms way even arab children expendable tragic deaths used neverending propoganda battle blame israel jews misfortune befalling arabs middle east jew person whose integrity decays unmoved knowledge wrong done people j heschel
sci.crypt,article bryan olson cmsc g writes onetimepad yeilds ideal security wellknown flaw authentication suppose use random bit stream pad exclusiveor encryption operation adversary knows plaintext message change message heres works alice sending bob plaintext p key stream alice computes ciphertext c xor p sends bob eve knows plainext p wants message appear p eve intercepts c computes c c xor p xor p xor p eve sends c bob bob decrypts c computing cxor p thus receiving false message substituted eve firstly aside agree weakness exists lot trouble believing represents difficulty real life given purpose onetime pad give unbreakable security expense key distribution etc imply clients really want level security people want keep p secret find hard believe eve might happen copy p lying around aware argument applies eve knowing even small part message eve must know exactly bytes c known susequence starts result garbled find least surprising back question resources use onetimepad transmissions would also append message authentication code message using next bits onetimepad key perhaps original question basically asked whether way authenticate message degree security pad provided dont know answer however would propose following discussion alice bob arbitrary number secret random bits share eve doesnt know finds effectively knowing p corresponding c fact correspond causes problem message authentication code created using onetimepad operation eve could know parts mac affected parts input would unable forge mac correspond required nonlinear combiner parts message nonlinear simply xoring subtracting whatever doesnt exactly effect end encrypted message c alice appends nbit mac computed follows means next full chunk one time pad compute c p xor pad nbit boundary break c nbit chunks set mac initialisation vector chunk sequentially set mac mac nlop c end process mac message authentication code bob verifies mac obvious manner recovers plaintext p uses pad reproduce mac manner nlop nonlinear operator rub simplest nonlinear operator think sbox fixed even published permutation nbit integers indexable table called sbox use x nlop x xor sboxy practically speaking think solves problem eve never sees intermediate output c hence cant deduce perform valid substitution also practically speaking want mac fairly large say bits might want gigabyte say sbox might work bytesized sboxes think irrelevant detail discussion hand first point errors give pointer literature greg rose australian computing communications institute use standard phrase hijacked may inadvisable caa
talk.politics.misc,article eric smith writes gene w smith writes saying people voted hitler became reich chancellor good part used bully boys attack communists hitler become become reich chancellor people voted im sure meant imply thought id bring eric smith hitler became chancellor people voted political party thats huge difference parliamentary system clayton e cramer uunetpyramidoptilinkcramer opinions mine relations people mutual consent
soc.religion.christian,mail server writes one thing dont understand sacred make temple rituals secret sacred secret explanation bit misleading profound reverence temple endowment injunction discussing ceremony public since public discussion often irreverent mormons would rather keep silent cherished practice maligned certain elements ceremony participants explicitly covenant reveal except conjunction ceremony granted gnostic christians secret rituals seem taken entirely pagan prechristian mystery religions interpretations christian history matter one must recall know gnostics written enemies eusebius claims jesus imparted secret information peter james john resurrection apostles transmitted information rest twelve eusebius historia ecclesiastica ii irenaeus claims information passed priests bishops heresies iv eusebius disagrees claims secret ceremonies christian church perished apostles interestingly enough eusebius refers groups today call gnostics promulgators false gnosis eusebius op cit iii gripe thay professed gnosis wrong one writings dealing jesus postresurrection teachings emphasize secrecy much concealment policy teaching certain things indiscriminately one story simon magus opens dialog peter nature god peters response seem know father god could tell whence souls made permitted disclose things clementine recognitions ii one theme underlies recognitions idea certain doctrines idly taught certain level spiritual maturity reached one approach evidence many ways dont intend everyone interpret christian history believe evidence exists favorably interpreted course early christian rites analogous practiced mormons today neither new testament christianity biblical judaism made secret practices judaism christianity ceremonies would expect read public documents one search book mormon mormon scripture find almost information temple worship yes could establish mormons worship temples would probably hard pressed characterize worship basis conclude bible explains practices might taken place absence descriptions proves exist mormon scholar dr hugh nibley offers us list scriptures taken given unto know mysteries kingdom heaven given matt men cannot receive saying save given matt yet many things say unto ye cannot bear john time cometh shall speak unto proverbs shall shew plainly father john unspeakable words lawful man utter cor many things would write paper ink come unto speak face face jn nibley since cumorah pp also interpreted many different ways believe serve show doctrines could taught actually taught openly heard joseph smith took entire practice ie ritual secrecy surrounding ritual freemasons anybody know authoritative information whether claim true historically joseph smith adiministering temple endowment ceremony nearly year joining freemasons diary evidence supports claim rite change smith became mason argued smith ample exposure masonic proceedings burlesque time brother hyrum mason though specific connection yet established conversations masons respect temple rite transcriptions appeared net led believe connection masonry mormonism fairly tenuous moderator notes similar removed recent revisions temple ceremony believe critics charge mormon rites lifted freemasonry adequate knowledge rites question jay windley university utah salt lake city
sci.med,article efwrobert feddelermt writes could somebody explain centrifuge used vaguely remembre something spins test tubes around really fast cant remember youd want purely recreational get bored sitting rack time wrong purpose preserve substances tubes longer creating relativistic speeds thus time dilatation course slowing subjective time test tubes get less bored probably thinking david rind
rec.sport.hockey,blues shutout hawks lead series great atmosphere last night st louis arena joseph blues shutout hawks second consecutive game people cheering blues long faceoff time kept going entire game friends went celebrating early morning hours players heres game summary st louis postdisptach enjoy dave luecking postdispatch staff pm friday night arena crowd paid homage blues goalie curtis joseph fans began bowing arms extended taking lead fan held sign read god saves joseph fitting tribute joseph brought blues verge surprising sweep joseph recorded second successive shutout friday blanking blackhawks game norris division semifinals giving blues lead bestofseven series blackhawks havent scored joseph since mark second period game joseph shut blackhawks minutes seconds blues record jacques plante held previous record set first round playoffs philadelphia flyers one two series blues sweeped history blues wrap first sweep since victory game nationally televised game begins noon sunday blues two sweeps franchise history swept philadelphia los angeles en route stanley cup finals shutout friday easier wednesday game joseph make saves time blues held shots blackhawks couldnt touch joseph well touched joseph numerous times shoving pushing every opportunity try get game joseph blues unfazed dishing punishment along way blues grinders bob bassen rich sutter kevin miller dave lowry wore blackhawks taking visitors chicago game grinders set stage glamour boys gifted playmakers scorers made opportunities craig janney brett hull nelson emerson scored getting one goal period hull assisted janneys firstperiod power play goal two unwise chicago penalties checker miller set hulls goal second period rookie denny felsner assisted emerson scored final period blues fans jumped feet celebration goal began yelling sweep sweep sweep also taunted chicago goalie ed belfour bellfour bellfour also chanted na nanana heyhey good bye talk tad premature theres still one game left blues roll blackhawks heels blues set tone early friday two crunching hits first minute play rich sutter leveled bryan marchment brendan shanahan dumped steve smith center ice chicago tried retaliate troy murrays decision run joseph backfired referee dan marouelli gave roughing penalty blues didnt get shot goal power play survived scare chicago killed penalty rick zombo gave puck away steve larmer joseph stopped larmers shot everything else chicago threw first period hawks ignored scouting report joseph shooting high continued shoot low josephs butterfly style deadly rookie bret hedican picked three consecutive penalties midway period two hooking one holding chicago got two shots goal many miller blues penalty killer twice stole puck missed good scoring chances belfour marouelli began calling penalties blackhawks even things caught brent sutter hooking shanahan four seconds hedicans third penalty called marchment elbowing janney along boards gave blues twoman advantage later christian ruuttu slashed shanahan blues worked around puck ensuing power play hull got likes high slot hulls shot hit belfours right shoulder puck bounced precariously close goal line belfour dived back cover puck squirted loose janney poked net first goal playoffs blues continued relentless hitting period ended blackhawks lost composure joe murphy tripped ron wilson two seconds remaining period time expired smith upset blues shooting puck blues bench chris chelios made move toward joseph teams left ice marouelli slapped minute misconduct chicago survived blues power play loss chelios hurt didnt return midway point period within three minutes return hull increased blues lead deflecting millers crisp pass try might blackhawks couldnt get joseph stopped everything could throw stopped shots second period third chicago also hit goalpost twice emersons goal put game away went hard net redirected felsners pass l l e z l e b l u e joe ashkar contact blues saint louis blues
comp.os.ms-windows.misc,yamanari writes id say massive crash problems exceedingly rare windows almost never crashes crashed errant application personal favorite one corel programs hand os crash randomly number times mostly running applications know ibm systems ps slc particular absolutely problem os never random crash running programs os fact dont remember ever crashing course really dont run os programs bunch dos windows stuff ive always running slc slc system running doswindows one crash consistent ftp tendency crash whenever would get large files mb particularly fast clients dtrs k ksec figured problem smartdrvs write bufferingif turned write buffer everything would work fine ftp os never locked though even format floppies use often cited example superiority os instance im still wondering print preview windowed wp dos locks system yeah guess im willing admit os somewhat sensitive specific hardware wp dos works perfectly fine slc please explain time wait anything windows im copying formatting floppy printing even longi get pages dumped printman per minute still go thingsslowlywhile thisive downloaded pp printing well save personal files floppy windows floppy save large file hung system also found quite bothersome continually tweak tasking options fractint dos whenever wanted fractal computation background able address memory better dos sure mean idea os dos sessions see memory windows dos sessions let xpl shareware calculus program see around kb free conventional memory lets bigger symbolic manipulations possible straight dos would see around kb conventional ram also found really handy dosbased programs without rewriting could handle larger data sets simulate iterations etc course point moot since os programs write simply never run memory limitations never programmed windows dont much comparison though
talk.politics.guns,coauthored report two us gun owners action league state rifle association started day rally secluded courtyard behind statehouse looking sparse people speaker began whereupon people followed loudspeakers wherever lost filled area something proud mike yacino goal spoke one best throwaway lines remind us us holders carry permits checked certified clear crimes state people statehouse behind us certified clean election fraud hold jobs nancy snow amos hamburger busy handing id buttons sheets describing bills presented hearings telling people find representatives many cases mike warned us committee going suspend rules discuss bill hadnt made onto official list seems delegation students simons rock bard college alma mater wayne lo shot place sks late last year bussed testify bill ban sales firearms ammo anyone state resident hearings originally scheduled large gardner auditorium preempted governors hearings framingham eight women prison killing abusive husbands seeking release buttonhole representatives would squashed inadequate hearing room one representatives staffers somewhat offensively smarmy said oh must gun hearings day gun lobby always organized every year got little pissed replied im gun lobby im district second reporter arrived time notice demonstration going front statehouse progunners werent randy price tv news mirror reflective shades talking one antigun types several simons rock antigun closetheloophole protestors earlier randy covered goal rally room assigned seated remember gun owners plus another students teachers bard one us already reserved seat never got closer atrium outside crowd behind cop took station entrance prevented rest crowd coming soon debate started loudspeaker set outside hall benefit everyone else everyone inside outside got sign sheet saying position bills us signed support goals position bills first time constraints public officials got testify first bill nobody seen students curfew guess currently massachusetts law allows nonresident purchase long guns ammo local dealer provided complies laws state previously law similar applied nonresidents states adjoining massachusetts simons rock folks called current law loophole wanted closed two reps spoke wayne lo sks assault rifle second one hodgekiss cosponsor done homework well kept confusing montana wayne los home state missouri became belligerent five gun owners gallery corrected second muff carr gloucester claimed new bill would put law back way lying new bill allows purchases nonresidents adjoining states licensing state strong massachusetts since none thats things two said really offensive states anyone buy gun long hes breathing oooooo good gun laws massachusetts states would adopt type laws wouldnt situation wont naughty naughty next boston city councilman albert dapper oneill testify progun ways liability hes reasonably elderly tends wander repeat plus hes almost caricature lawnorder politician badmouthed aclu said violent criminals executed judge hed give arrestees last rights pun intended spot many gun owners applauded bothered said proposed gun restrictions step right direction criminals said four times two bills consideration would allow police rescind ccw fid confiscate guns someone filed restraining order note filing restraining order requires warrant hearing evidence conviction accusation senator barrett reading testified favor patronized progunners several times saying im sure gun owners agree get weapons hands people courts convicted havent seen disgustingly disingenuous performance since nixon whined wasnt crook barrett also spoke favor bill making fid card renewable every five years instead permanent stated purpose remove fid cards become ineligible revenue nothing yeah right apparently congressmen think stupid enough swallow argument preferable process million renewals every cycle vague hope catching recent felon simply take goddamn card away criminal conviction time usual hassle lawabiding instead crook two cochairs committee rep caron sen jujuga jujuga didnt say much cosponsor restraining order bills caron struck sharp guy wouldnt let bad logic lies part either side go unchallenged cosponsor one restraining order bills well one younger reps committee forgot name vociferously progun somewhat embarrassingly heart right place arguments seemed confined every year damn thing come crap nice friend committee could effective clear halljam couldnt continue someone came another meeting hall yelled cop loudspeaker disturbing meeting loudspeaker disconnected found bigger hall upstairs one us leave catch charter bus missed public testimony got seat time caron began talking got fid years ago left state returned without notifying address change complained state record system uptodate pd back city birth still thought lived great quote purchase gun today get state computer system also argument used renewable fid card testimony heard several battered women one attacked guy fid card got thereabouts used lot emotion said scared men staffer attorney general harshbarger testified favor antigun bill saying restraining orders granted last year women needed protected caron noted restraining order granted days hearing held determine whether order would extended year asked whether would satisfied fid revoked time hearing rather initial issuance fid gave long rambling circumlocution response testimony bill heard mike yacino looks something like einstein got made point restraining orders issued little evidence judges like issue restraining orders let things cool matter think right man woman hearings restraining orders lightning sessions little time consider facts atty karen mcnutt spoke times testimony progunners got testify one said file restraining order tenant clear countered filing one noted would allowed state confiscate guns new bill became law one junior reps noted america certain individual rights respected senator jujuga reiterated saying people abuse smaller people go hell far care careful equating conviction restraining order point match senator another progunner got testified didnt know citizenship expired every years drivers license privilege right like right keep bear arms third got said problem criminal justice system argued favor death penalty bill public hangings senator jujuga said tried get death penalty bill passed joking responded favored public hangings speaker responded ill make deal get rope ill tie noose next came public testimony simons rock bill teacher testified teacher wayne lo wouldnt able shoot people inside building outside without evil gun said loophole closed prevent something like ever happening four five kids testified favor bill one spilling tears good legislators one students actually shot wayne lo also many shirts saying long one person buy gun anger none us safe support gun control committee reluctant grill correct kids except caron corrected one student claimed anyone could apply fid residents get fids said much want bet kid idea conned testifying bill would cut outofstaters completely yacino mcnutt spoke time noting bill written would affect ammo guns possessed outofstaters karen also noted hunters ct nh vt could put away year wandered across boundary somewhere woods got challenged game wardens yacino underscored fact lo could gotten fid resident student hell even ccw criminal mental record one junior rep upset would take residents longer buy gun outofstaters thought elitist another caron said need protection preventing nonresidents buying without fid two states union fidtype cards complying laws ones home state enough one progun speaker replied resembled mother watching son marching band exclaiming everyones step johnny bard college people filing progun testimony bill made thus progunners around bills came consideration main bills remaining goals position h four others notify police chiefs pull licenses holder convicted strongly supported h require trigger locks handguns sold opposed h require trigger locks loaded firearms strongly opposed h allow every municipality enact gun laws opposed h fund bulletproof vests municipal police supported state constitutional amendment rkba supported several police discretion issuance fid cards opposed several altering nonresident license conditions supported h ban damn near guns everywhere state guess took seconds consider remaining progunners raised hands unison either mike yacino noted besides danger screwing trigger lock loaded gun bill would make illegal licensee carry concealed handgun unless locked caron blew right h saw opposed brought states archaic records capability said would create hundreds different licensing systems session ran late since last scheduled hearing could adjourned everyone wanted testified ended believe speak company write today special investors packet
comp.graphics,couple raytracing questions know im using povray msdos unix im generating targa files varying size ok view wonderful pictures screen whats best way get paper would possible take kinkos make actual picture paper thinking making small animation bit different raytraced frames bad idea tricks would get sequence targa files made animation could put videotape cheap way
sci.crypt,article lynn r grant writes people far asked fbi gets clipper keys wont able read future past traffic response nist nsa ms denning mr hellman anyone else might able give us authoritative answer troubling implied first technical posting dorothy denning fbi would decryption law enforcement agencies wasnt clear post whether would done realtime whether fbi would decrypt session keys locals would whole message one thing im bit puzzled arent public key scheme sort could generate two uniqe publicprivate pairsor chip escrow private keys escrow agencies set protocol encrypt session key public keys decrypt message escrow agencies right order pk schemes decrypt escrowed private key way wouldnt thecconcern police asked fo warrantwiretap would key forver john kelsey
rec.motorcycles,article writes possible wheelie motorcycle shaftdrive mike terry least thats told nasa rentacop stopped swore lifting didnt completely buy part water carbs either phil stone new address r st motorcycles ok
soc.religion.christian,without quoting length preceeding post id like say find much appropriate way dealing issues like holocaust bosnia asserting god punishing activity god always redemptive means restoring lost broken distorted god brokenness lostness distortion genocide poverty etc nonetheless capable willing active restore heal mend redeeem
rec.sport.hockey,saw previous request rules instructions usenet playoff pool havent seen responce anybody info post away could mail thanks advance phil barone internet harris corporation gisd cape canaveral afs
sci.med,alexander p zijdenbos writes flame reading posts kirlian whatever spelling photography couldnt help slightly disgusted narrowminded know dont believe cant see measure attitude many people neither real believer disbeliever comes socalled paranormal stuff far im concerned likely existence instance god seems quite accepted societies without scientific basis accepted people think digital watches real good idea channels television x better channels television convinced serious mistake close mind something anything simply doesnt fit current frame reference history shows many great people great scientists people kept open mind ridiculed sceptics youre right keep open mind following taco flavored donuts cannibalism good way get extra protein diet belief yawanga armadillo god parking meters mark vandewettering truest servant yawanga oh yawanga never become roadpizza quarters dimes nay even nickels spent buy time park eternal parking lot
comp.sys.mac.hardware,saw article new line macs configured work optimally file servers anyone know details
rec.sport.baseball,since roger canadian probably knows nothing baseball gonna try explain terms hockey according logic say since bob errey better wayne gretzky heyerrey contributed cups good old wayne nothing think kings trade gretzky erreywhat think roger ziyun
sci.space,article josh hopkins writes robert bunge writes vandalism many people power companies maliciously waste light maliciously implies evil intent lighting companies arent going way spoil sky dont care sell city state unshielded light wastes percent light make money never mind money wasted responsibility customer choose efficient hardware thats city buy thats lighting company sell write letter city hall thats fine idea works lightingpower company even bothers supply good light fixtures instance power company virginia recently asked state commission permission sell lights various type yet different fixture sold wanted sell bad designs one wasted light thus couldnt even buy good light places get good light either order special high cost call store arizona point society starts make rules cars pass safety tests companies meet pollution standards etc two ways achieve educate public demand good lighting force code lighting companies backs history seems suggest latter likely work please note im defending light pollution orignial focus thread space based light sources agreed wont respond important spacers realize people object various wild ideas presented like congress would best consult astronomerslovers night sky try pr stunt boost public knowledge space josh hopkins find way make one attributed hannibal bob bunge
talk.religion.misc,laurie ewbrandt wrote irrelevant inserts previous postings deleted definiation text book used part introductory course social anthorpology term myth designates traditionally based dramatic narratives themes emphasize nature humankinds relationship nature supernatural legends ususally defined tales concerning times places give extensive emphasis supernatural themes legends often myths retold purely entertainment peter b hammands introduction cutural social anthropology second ed macmillion page makes bible fibber magees closet stuffed little bit every thing gleened wandering people pegasus doesnt sound lot like colorful otherwise story antiquity somehow tries explain natural pheno mena think hear youre saying im convinced know mean possibility exists looks like myth surface may much story ed mahood jr
comp.graphics,article sue cunningham writes using iterated systems compression board compress pathology images getting ratios without much loss quality taking mins per image compress mhz decompression almost real time software alone compare jpeg images hardware far size speed image quality concerned despite skeptical sometimes nearly rabid postings criticizing barnsley company interested technique werent probably wouldnt critical ab
sci.electronics,buy build device convert current loop signals rs voltages know old terminals came option none ones anyway want connect computer old industrial computer use computer communications software console instead old decwriter please email info would point right direction
sci.med,sumatriptanimitrex became available us subcutaneous injectable form oral form available ca friendyes really severe migranes times per week live right ca border gotten drugs gerd prescribed us physician filled ca pharmacy yet fda approved us would cost oral form ca also anyone would info thanks
comp.sys.mac.hardware,article n neville died ennui writes anyone information acheiving x resolution q using interanl video even possible suspect isnt although id certainly like know sure course possible get x centris need correctly wired video cable gary gary snow uunetclarkgsnow
talk.politics.guns,peter cash writes article writes reason given use causes extreme nausea blindness disorientation total irrationality raging paranoia children would susceptible show results earlier indeed talking cs quite accurate cs tear gasalbeit worst kind isnt nausea gas doesnt direct cns effects however quite badmuch worse cn gas anyone publically considered possibility fires set defence instead suicide destruction confusion caused tanks gas caused things get bds control spending programs investments taxes contributions people say need dictionary dan quayle employer responsible anything may appear
misc.forsale,panasonic kxp pin dot matrix printer cps dot diameter character lcd super quiet mode draft letter quality super letter quality fonts rear bottom front top paper feeding friction tractor color compatible needs optional color kit includes windows panasonic printer drivers disk bought jan used little still original ribbon cartridge nice printer brand new conditio dont use often enough need money ill take hans meyer
sci.crypt,geoffrey kuenning writes always amazes quick people blame whatever administration current things couldnt possibly initiated chip take years develop yet already claiming clinton administration sneaked us kidding recent post saw altprivacyclipper hope anyone interested topic ends states clipper development four years however little pod clinton put name monstrosity even allowed get door matter hes already heard hope youll take time voice extreme displeasure well tim russell omaha ne
comp.sys.ibm.pc.hardware,anyone hand phone fax number tech power pc motherboard manufacturer may known tech power enterprises thannks advance chris email dept marine technology voice newcastle university fax newcastle upon tyne
