text,label
"ive been contemplating taking my own life : and im posting this here because i know i dont have the nuts to go through with it. 
Im an eighteen year old who struggles with a circuit board of mental issues. 
life is so confusing and anxiety inducing
When i was little, i wanted to grow up to be an animator, i loved watching shows and drawing, i found most of my creative output came in drawing. 


Last week, my portfolio was rejected. 
I had spent months, almost a year on my portfolio. Drawing, scrapping, crying, tearing, repeat. 
I had taken a few months to gather money for college, and i havent had the heart to tell my mom i didnt get in. 
I havent told my mom things in a long time, and i lie to her about my mental health. The amount of times ive held a knife and contemplated just slitting my throat open or holding all my night medication and downing it in one go before going to sleep shocks me sometimes. 
Its almost a daily thing, an hourly thing. With every action i do i think of a way to off myself on the spot. 

And the only thing keeping me from doing it is the time i told my dad i was having suicidal thoughts, and he broke down crying saying he is afraid to come home one day from work to find his youngest daughter dead. 
And that he couldve been home to prevent it.

And when in 2013, when my cousins died in a plane crash, my mom was devastated, she wouldnt stop crying, my dad had to restrain her, and i just started crying because i was so confused. Those are her niece and nephew but what about her Daughter? 
I may not get along with my mom, but i still love her too much to put her through that pain. 
My dogs would be so confused, my cat would curl up on my bed wondering when id come back. 

My depression sucks ass, and i cry constantly, and i hate my life and my lifestyle. 
But i would never do anything about it.",moderate
Does sertraline make you gain weight? : My doctor gave me a prescription for this today and as its the first anti depressant ive ever taken im a little cautious. Are there any symptoms that are common that I should be made aware of? I'm also really into my fitness and I maintain my weight for this ... do I have to be worried that this going to cause a big gain for me? Sorry if I sound clueless... that's because i am haha,severe
"I can’t life anymore : The frustration of being untethered to life, floating away and still failing at disappearing, is unmatched.",severe
It's 2020 and I want to meet new people : I posted this in r/introvert and my Snapchat is kb_shaw324 and I was wondering if anyone would be interested if we started sharing Snapchats or other social media apps in the comments so maybe we could all have some to talk to that is like us? We could even create a group chat if that's something people would be interested in? Don't be afraid to tell me if this is the dumbest idea ever.,not depression
41m stuck in a dead end job. i dont have any skills to get a new job and i have social anxiety. : i suffer from severe depression and social anxiety. i dont see the light at the end of tunnel.  all i see is darkness and it is consuming me.  dont know how long i can take this.  i wish i can quit my job but i have a mortgage.,severe
"Started Anti-depressants : Hello, 29f here. I have had anxiety and depression since a child. It's gotten really bad though lately and have been feeling suicidal (not going to act on it, I cant) but I knew it was time to seek help. I took my first dose of antidepressants apo-trazodone 50. Is anyone familiar with this drug. Did it help? Pros cons? Side effects. What is your experience with it? I do know what helps one person may not for another, just curious.",severe
"i’m happy i cried today : This new years i did nothing, my friends went out without inviting me. i was okay at first to be quite honest, i didn’t feel like going out but as the night became longer i started feeling sad, which from going numb to sad is an overwhelming feeling for me. i haven’t cried in 5 months i think (i keep track because i like to see how little i do cry). 12 am has then passed and i get into my head and start thinking about everything and for once felt an emotion, i started crying... i loved it, i loved crying at that moment. it wasn’t much but i just sat on the bathroom floor and cried for a bit, a few suicidal thoughts while sitting there but i can’t. it’s interesting that i felt so happy that i cried, it felt as though i’ve released a tension in my head, they were alligator tears mixed with sobs but it felt good, although i feel like shit now and haven’t slept and hate my life, i feel calm.",moderate
This is getting hard : I don’t feel the joy for anything anymore,not depression
Just Cried While Watching [KUNG FU PANDA] At A Family Gathering because of the Nostalgia : [removed],not depression
The most happiest/funniest people are the people to worry about. : I was reading an article on line that said the most happiest/funniest people are the ones that are secretly depressed and they hid it from people around them. And that got me to thinking...that fits me so well. I look and sound happy when i am around people and my fiancee but when i am alone and in my own thoughts. The thoughts come out and  now i understand why robin williams and chester bennington did it.,not depression
Imma probably die from drugs this year.. : I’m a full blown drug addict. As I’m 20 years old and can’t stop using meth and I don’t think I’ll ever be able to stop unfortunately. I’ve been to rehab and sober houses and still didn’t work as I would rather trade my life for these drugs.,moderate
