text,label
"How to overcome and deal with these things: how to receive, contain and live with them? No a rant. Looking for suggestions and advice. A 30-year-old man. : [deleted]",not depression
Life is so fucking cruel : ,severe
"Should I avoid dating with my current position in life? : I’m 21, taking a year off from school. I work part time at a Walmart, but I don’t have a car and I’m going paycheck to paycheck. I live with my best friend at his mom’s house. I pay rent, but my bedroom acts as our living room so not a whole lot of privacy. I have pretty poor social skills and have zero luck with women anyways. I also have clinical depression, anxiety, PTSD and dissociation, all of which I’ve dealt with since I was a small child. I was in therapy all throughout my childhood and have gotten significantly better at coping with it, though atm I’m too broke to afford health insurance, so now therapy or meds because I definitely can’t afford out of pocket even with a sliding scale. I am always trying to improve myself, though, I’m not the type to let mental illness be an excuse to let my symptoms run rampant, and I don’t let it affect my personal relationships as much as I can. What do you guys think? I’m honestly not sure",severe
"Venlafaxine advice/experiences : Hi everyone, I've been prescribed Venlafaxine today by my GP. I have a long history of depression and panic attacks, after trying what feels like every other medication under the sun my doctor thought we'd give this a go.
As many people are I'm wary of side effects and really don't know what to expect :(",severe
"You matter, and you're not alone. : Just wanted to say that. I hope 2020 is better to you. I hope it's better for us all. You're not alone in your fight, and if you've been thinking about talking to someone about your mental health then do it. From one human to another, I love you.",not depression
"Looks like I'm spending new year's at my favorite bar alone... again : I dont really know what I'm looking for with this, just kinda to vent I guess, anyways I have like, 2 close friends and they're both introverts, so there hasn't been one year where I've actually had solid plans, but, the last couple years I've been going out to a bar I frequent and it's been pretty hit or miss, some years they have regulars that show up and everyone has a good time, other years I wind up alone and depressed, and it looks like this is going to be one of those years where I'm just completely alone, which completely sucks because I really needed a win lately",moderate
Sat in the dark and cried myself going into the new year. Great start to 2020 : ,moderate
Sat in the dark and cried myself going into the new year. Great start to 2020 : ,moderate
Sat in the dark and cried myself going into the new year. Great start to 2020 : ,moderate
"I have a good porpuse for this year . : This year when I'll think about cut myself or suicide or something bad I'll go do something different and stop thinking like that , I said myself that my girlfriend needs a recompense fro helping me things year , so I'll do it trying to pass depression .
 
Thanks all the people here that helped me and good luck for this 2020 guys .",not depression
"(UK) Can I get sectioned if I ‘m not a danger to myself or anyone else? : Basically I’m 16 and my dad keeps on telling me I’m going to get sectioned if I don’t take the antidepressant that I was given or continue going to therapy (I don’t want to anymore, not helping me). I have THOUGHT about killing myself but I never would because I love my pets. I don’t physically self-harm either.
I don’t see how I’m a danger to myself or anyone else so there’s no reason to get sectioned, right?",severe
I'm tired from crying : [removed],moderate
"For anyone going through it right now, procrastination, loss of hope, regrets, loneliness - this is a nice song to vibe out to on repeat 💙: : [removed]",not depression
"How to silence thoughts? : All of today has just been full of bad thoughts. My brain kept making it a point to let me know how much of a piece of shit I am and it's so ANNOYING. Like I get it can I please do my job and not keep being told how shitty I am? 
Anyone has tips?",not depression
I drank with all my friends around for the new year and I started to be very sad and I spoiled my friends' party. Why when I depressed i am such an asshole? : [removed],moderate
I drank with all my friends around for the new year and I started to be very sad and I spoiled my friends' party. Why when I depressed i am such an asshole? : [removed],moderate
