text,label
"What it do, why is this. : So I’ve grown up with parents who were not a good pair. They fought a lot and screamed at each other my whole growing up. It came to the point my mom would leave tinge house and my dad wouldn’t let her. I would have to follow them outside and force my dad to stop holding the car door on my mom. Pulling him off with all my muscle. He stepped on my toe and broke it at some point. Now whenever someone gets really mad and yells at someone else, mostly crying yelling. I get very anxious and uncomfortable . Sometimes get nauseous. Why is that, is it kinda like ptsd to some of that or what. It doesn’t affect me that bad and no one has noticed so it doesn’t affect me too bad. Thanks ✌🏼",severe
"Please please please : ive never posted anything before bc im a coward who's really bad at using words, but i really wanna vent and be heard.

today was the first day of school. i got home at 2pm and i planned to study for tmr's lesson but its already 11pm and i havent opened a single book. all i did was use my phone. im supposed to sleep now too bc i have to wake up early tomorrow. 

 god i really just wish for death. i don't care about the future anymore. i don't care about making fun memories, i don't care about getting new experiences,i don't care about missing all the things im looking forward to. i am of no good use, i am nothing. it hasn't even been the first 24 hours of 2020 and im already like this. i have no ambition, i have no future, i am a waste of my parents money. and i cant talk about my depression to my family, they'll tell me that god will be furious, and ill be in hell for being ungrateful of the life im given. but its not like i want help bc i dont want to continue living anymore.

every night i desperately pray that i die in my sleep so i dont have to wake up to see the next morning. whenever i cross the road to get to school, i hope a car crashes into me.

tonight too i pray that i dont wake up tmr while i cry alone in bed in the dark. i really really just wish i dont live anymore",moderate
"(23F) Separated from husband with 50/50 custody of 2 year old : I suffered pretty bad from PPD after having my son. It didn’t help that my husband was toxic and had his own problems. Now we’re on better terms but separated and he’s paying for me to live in my own 3 bedroom house, for the sake of it feeling like another home for my stepkids. Totally love that it’s awesome. But 95% of the time it’s me and half of the week it’s my son and I. I’ve been eating right and exercising daily for the past month and a half, feeling so good about myself. Yesterday I got my son back and was so happy. I meal prepped in the kitchen with fun music while simultaneously playing with my kiddo. A really amazing day. Well today I could hardly get out of bed when he woke up at 5. Obviously that’s wayyyyy too early for anyone so I just put it off as being tired. But then I noticed a pattern. When he’s here, he wakes up early, we have way too much screen time in the morning because for three hours I physically cannot get out of bed (for anything for myself but I’ll grab him his breakfast/snacks/diaper and we will just be in bed). Then I just feel like I can’t do anything. Dishes?? No fucking way!! I haven’t done laundry in forever, and my house after three months still isn’t fully furnished. I type that and think I’m just lazy. But holy hell, I took my son to the museum today and that was the biggest feat I think I’ve ever pulled. Just making that move to get out of bed, get myself dressed, get him dressed, leave the house... now I feel so heavy. My head actually feels pressure pushing me down. I don’t want to do anything. I had a three day streak where I didn’t brush my teeth or my hair, and that’s still while dieting and exercising. I think I am always depressed, but on some days I can do more things than others and distract myself. 
Anyway. Meeting my STB ex tonight with my stepkids for a show. Another thing that I have to force myself to do without thinking of vomiting.",severe
"Is there anyone who can relate to my symptoms? : I have been diagnosed with depression and anixety for 9 years but I'm not even sure at this point that it's the correct diagnosis. None of my treatments have worked, SSRIs made me worse and SNRIs only fixed minor symptoms like mood. Therapy and CBT do not work. And I feel so alone because the more I try and reach out, or find information about what I'm going through online, the more I realise that I'm alone in this.
I cannot get out of bed, and barely eat. I have not lost motivation or ambition, but it's like I'm physically trapped in my body. My attention span and memory are terrible, I can barely remember what I did yesterday. I feel anxiety constantly, even when I'm doing nothing or trying to relax. I can't keep a routine or care for myself because I feel I cannot physically move anymore. I get hypersomnia and at worst I can sleep for up to 24 hours, but my average is usually about 12. My mind races and the only time I ever feel normal is when I manage to distract myself and literally forget about reality. And I get this really weird feeling that never disappears, it feels like a physical pain that's numb. Like, imagine your arm is numb and then you pinch it really hard. You can tell that your arm is having a sensation of pain, but without the actual pain being felt. It's like that for me everyday. I am just trapped in this bed slowly starving.
The only conditions I have ever managed to find that might explain this are catatonic depression and/or psychomotor retardation. But it is so hard for me to find information online about these, and my doctors and therapist do not discuss it with me much. I know I should really fight for them to discuss it with me but I'm so anxious when I get there that I let them walk over me.
Please, is there anyone out there who feels the same symptoms as I do? I just don't want to be alone, I want to strong and know that I can get better.",severe
"I want to begone : Today is my birthday (or tomorrow if you’re in a different time zone) and I have never wanted to kill myself as badly. What happened to the happiness that comes with one’s birthday? My friends are all trying to motivate me to celebrate, and I feel like a big waste of their effort and a big burden on them. My parents never showed care, I have no one to talk to because of my “phobia of trust”. I have social anxiety, and it fucking sucks that I can’t just go out and talk. Counselling isn’t helping because I’m not being fully transparent (again because of my trust issues). So what if I score good grades, they don’t matter when I’m dead. I see people who don’t deserve what they have, and I’m here thinking why do I not deserve the same level of joy that they possess. I’m stuck. I don’t know how I’m going to get better. I don’t know what’s the key to being happy. I find no purpose in life. I want to die.",not depression
"TW: self harm n messed up shit : hi. i have one question. how do you cut yourself safely? like i want to cut myself just bc i want to see blood nd coz everything is so numb? but i dont want to die, yet. but the thing that scares me is what if i get an infection/it doesnt heal properly/ any legit bad health shit. i already bought a blade i just dont know how to do it. help?",moderate
I need help I don't know what to do : I'm a highschool teacher and a part time cam girl for extra money and some of my students found out and make me fuck them every day or they'll tell the school board and I'll lose my job,not depression
"I wrote this mid melt down as a way to feel better. Trying healthy coping mechanisms. : My mental health feels like another person I have the misfortune of sharing a life with. So I wrote about them. 
Trigger warning. 
I am the abysmal weight bearing down on you from the precipice staring into the abyss. I am the last hope you had stolen by betrayal. I am your lack of trust. I am the abandonment in your chest like a cavity. I am that crushing feeling. I am your inability to rest, your thoughts stirring like a hurricane. I am your reflection distorted in the mirror, you cannot recognize me. I am your scars, I mark you like a highway, a journey in pain. I am your addiction, the way you tried to get away. I am your self depreciation, the loathing, the despair. I am the reason you are idle, frozen in time. I am your bleeding wrist, the pills, the noose around your neck. I am the sadness in your eyes, the story you won't tell. I am the way you see the pain in others. I am cause and effect. I am your heavy heart, your apathy. You can't let me go, you don't know how. I engulf you, in every way, like quicksand there is no way out. I will leave you in the dark, alone, isolated, terrified, screaming, and In pain, forgotten. I will wound you in was you cannot describe. I will harm you in ways no one can see. I am trauma, I am abuse, I am the aftermath, i am the depths of your mind, I am everything you fear, I am suicide, I am the death you long for. I am pain, anguish, confusion and hatred. I am the reason you don't function. I am the short fuse. I feel like a heart attack, crushing you with the weight of my invisible fury. I am elusive, intrinsic, unbearable, inescapable.
I AM WITH YOU ALWAYS .",moderate
"Coming to the conclusion I’m useless : I’m bad at everything I do, I’m bad at video games, I can’t rap/sing, i can’t cook, I’m fat, ugly, every negative trait you could have. I feel like a sick joke human experiment from god. Like he created me to see what happens when he doesn’t give someone a talent or special gift. I’m lazy, unmotivated, just worthless in general, I’m a unarmed security guard at a bank A.K.A useless corpse waiting to be shot. My life has zero value and nothing would change or be affected if I were to disappear in the next hour.",severe
"Start of the decade: Alive. End of the decade: Dead : This has been the decade in which the last of me has died. I am 30 years old. I wake up every morning like I've been plunged into infinite darkness. Like I'm suddenly 1000 feet under, getting more alone by the second. I hate myself you see. I know I'm alright really. I know I have a good heart. But its not enough is it. You need to feel part of something. Companionship. I was a good looking young person. Now I am not young. Now I am not good looking. Now I can't bear to see my family at Christmas because of the inherent wrongness I feel when someone asks me a generic question about life. 'So, how are you?' Thanks Cousin seeyoueonceayearwell I WAKE UP, I FEEL SO ASHAMED OF HOW SCARED I AM OF LIFE, I TRY TO NOT KILL MYSELF BY PICTURING THE LOOK ON MY MUMS FACE, THANKS FOR ASKING, YOU FUCKING ALIEN, YOU WEIRD FUCKING SPECIES WHO GETS STRESSED ABOUT WORK AND RELATIONSHIPS AND MONEY, MUST BE NICE, I WAKE UP FIGHTING THE ………...

&amp;#x200B;

You know what the laugh is...the thing I'm best at is probably writing. What a hopeless lot of nonsense that was above. Never mind the grammar.  I'm good at nothing. I was good at Sport. Then I got an injury in my late teens. Sympathy. Boohoo. Yes, all you are is pathetic.

I think I could be transgender. Entirely possible. But also maybe wrong. Knowing is the key. If you know you can live. And love. Typo you didn't see. If you don't know? You are dead. A dead fucking nothing. Waiting for the last of the life juice to leave your system. Boohoo people get cancer.  I know. Get a grip. Loser.",moderate
"Don’t know what to do : It’s New Year’s Eve, I want to kill myself and die. I don’t think life is worth living and I know my sister and family would eventually move on. Don’t know what to do but if feels better telling at least someone.",moderate
"Don’t know what to do : It’s New Year’s Eve, I want to kill myself and die. I don’t think life is worth living and I know my sister and family would eventually move on. Don’t know what to do but if feels better telling at least someone.",moderate
"I am struggling with every aspect of my life : Background: 27/F of south asian decent. I struggled a lot with my feeling in highschool. I has a estranged relationship with my parents. They had moved to Canada and has white collar jobs back home but here they felt frustrated and more often than not they would take it out on me. I worked on farms and helped ends meet. I quickly realized I wasn't quite like the other kids, falling for boys and doing the popular thing. I started to become very internalized and depressed. I even tried to kill myself a few times. But I was chicken shit and never did manage to succeed. My parents pressured me to do online classes skip a grade and be smart. I did most, but in grade 12 I was struggling a lot. I finished school with a great GPA, but I never finished my online class. I just had too much on my plate( my mental health was really bad here) anyways I decided to switch my major and take that class while I did the other intro classes at school. I told my parents, they decide I was horrible and I got yet another beating. I tried to keep it up. I was 17 and too scared to take a student loan so I got a night job and started working and school.during the day. With my mental health being the way it was and animosity at home I was struggling. My grades at school.staryed to drop, I started to get worse and worse. After two semester and realizing I wasnt going to succeeed I decided to quit school, I moved out and spent a month just sleeping. I was so mentally exhausted. I then looked for a job. I found a decent job working in a lab, I started to save as I eventually wanted to return to university. I went back to tutoring, since I was tutoring in highschool some of my networks were still around, so I approached them. Back in highschool I used to tutor at my parents home. The students asked if I was able to do that again. I approached my parents hesitant, offered to share part of my earning and tutor there. They said sure 50-50. Hey that was more money than I was making now so it would only help me save more. Time goes on, our relationship seems better, they tell me they miss me and I should move home. I am foolish because I believe them as I am moving home a year later. Enrolling in local college to do a bridge program and get into the program I want. I am lonely and have no friends and my parents are back to yelling and hating me. I look for friends more importantly I am looking for love. Highschool people made jokes about me being gay to me, I ignored them. Ofcourse they weren't wrong. But I wasn't the in crowd so I couldn't afford to be gay aswell. So here I am thinking I am on path to sorting my shit out at 19 and I meet this woman at the college. She seems really interested we hit it off, she tell me she loves me and I am puddy. I do everything she wants. Things at my home are tense so i find any and every excuse to stay out and with her. One day she needs financial help and I being an idiot let her have my savings with a promise she will return them within a semester and then she changes. She starts seeing exes and new people. She calls me names, she makes me feel gross about myself and I gain a bunch of weight. My doctor says my health is no good. I am hardly sleeping. I am prescribed xanax. I hate it so I just let myself cry for days and not leave my room. I started seeing a counselor at the college. Cut back to taking just one class so I can have health insurance and work for a year and half and save. Get a car. My.parents are fighting everything i do. Constantly calling me names, I am still being beat up. I start going to jiu jitsu. At 24, I get a handle on my head a bit. I have sat down and decide I am.taking a student loan and studying. I study hard and finishing the engineering bridge program. I have meet someonei think I like I am taking it slow.I had applied to school close but not in the same city so I could justify moving. I am 25 So I move to the island near my city and get admission to a good engineering school. I go to visit the person I have been seeing. I like her, I am open with her, she understands my past. She is sick though and getting better. She is living in south africa with her family. I only see her for 2 weeks. I return start university. I work my ass off and focus. I get an internship. I work hard, I struggle, I am sad every day. I am 26,My mother had gone through my bank stuff and found I has bought a vibrator. We fight, yells and tells me how much of disgrace I am. I have a ring I had bought for the woman I had been seeing. She is sick and can't move to canada so I want to marry her. That find sends me backwards. I had to tried to tell me parent a million times how I feel and the fact i gay, she keeps bringing up marriage to men. If she find a purchase so horrible how will she react to me marrying a woman. I tell my girlfriend how I am feeling, she tells me not to worry and do it at my pace and take my time. She tells me she is okay, she will wait as long as it takes. I see her again for 2 weeks, I love her and her family loves me. Seeing them makes me feel like I am so alone. I feel lonely most days but i am very aware now. 

I am sitting here today watching everyone post a recap of their decade showing their accomplishments and here is am.not even halfway through my degree, lonely and scared, uncomfortable in my skin. Unsure of how to come out how to find a balance between the guilt I feel for not being a good daughter or staying in hiding and forever losing the person I love if not today then someday. I am sitting here in tears wondering when things got so messy, when I became so alone, when no one remembers my birthday, no one wishes me for holidays. Where my depression is now crippled with anxiety and I am fatter and unhealthier than I have ever been. 

Okay it is too long I will stop now!",moderate
Imma probably die from drugs this year.. : I’m a full blown drug addict. As I’m 20 years old and can’t stop using meth and I don’t think I’ll ever be able to stop unfortunately. I’ve been to rehab and sober houses and still didn’t work as I would rather trade my life for these drugs.,moderate
"i want to die but i don't want to kill myself : i want to die, to just cease to exist, i dont want to go anywhere after this life i just want to end.

everything feels like a struggle, no one seems to understand, i try so hard to knock down my walls and let people in to let people see i need help but my cries for help are always brushed aside. im told to just not feel how im feeling like its wrong or like its an option im choosing.

i feel like my husband always gets upset with me when im not happy .. but i dont know how to win if i dont tell him i feel terrible and im not confiding in him but if i do tell him to often he gets upset .. i know this would be so hard on him aswell but when im clearly not ok he just ignores me.. leaves me even sometimes like today the entire day alone in my head .. some days he cares and is so loving and somedays its like he doesnt care at all and more often than not its the days i need him the most...

i dont know what to do .. im so alone .. and i cant do this anymore .. killing myself doesnt feel like an option because of all the hurt ill leave behind but i have to do something .. i feel like im dying slowly from the inside i just want the pain to end.",moderate
"I hate myself so much that it spreads around me at times : Hi,

Before I begin, I am sorry for my language skills, it isn't my native tongue and I am not the best writer. This is the first time I express myself. I have nobody else but here.

  
In my country at schools retakes are once a year at the end of academic semesters where one retake can make you pass or fail the whole year. Until university I always slacked around and was practicing programming. At the end of each academic year I would attend all retakes and pass with C or above. However, we had those meetings where teachers would give feedback about us to our parents. And teachers always said ""Kuzenet is very kind and quiet. He is a nice boy, maybe the nicest in the class but he doesn't study at all."" These words would render my mother super angry. Every time she is back from those meetings I would get yelled at and my mother would cry every time. I am very sensitive and it was very damaging for me. Not to mention i did get beaten up a couple of times due to my mother's anger. My father would make his grumpy face - i would rather prefer someone torturing me instead of seeing him like that for months. He would never talk to me with a happy and welcoming tone. I could tell he wants me to go away as soon as possible his sentence is over from his tone. By the time my parents get better, another meeting would happen and all would reset. This loop begun in primary school until the end of high school.  


The reason why I mention this is because, now I feel incredibly inferior although I got scholarship and a part time engineering job. I feel very stupid at work and at university as well. Especially because the fact that I started university a lot later than my peers. I have no friends, literally zero. People only text me when they need help with assignments or when they study for exams. People I helped gave me nice feedback all the time about how their grades improved thanks to my assistance and all. No friends from that either. I pick foods that don't damage your brain but I love chocolate and every time I eat chocolate I feel very guilty thinking the sugar will dampen my cognitive abilities once sugar levels go down. All I wanted was friends that I can listen to, text with, read their messages. My phone doesn't function well for the past year and I didn't get a new one because there is no use for it in my life.  


I read a lot of suggestions online about going to rock climbing or something like that, but I am not into that and besides, I am living abroad. It is really hard to make any friends when you are a foreigner even if you are a fit in their culture just because you don't know the language that well. There is also the fact that some people don't like the country I came there from. They have assumptions about people from there and they avoid me at first. I do not put in the effort of proving them I am worth their time because I also don't think I am a great person either. I am only good at solving problems when people have one. Other than that, I don't know what to do.  


This consistent anger at myself being stupid and incompetent makes me short tempered at my parents. When I visit them I get easily annoyed. Today I made my father upset, I am very afraid of losing my parents as I think as people age they can't endure sadness or stress well and each time they are upset, I get 10x more depressed at least. My hatred towards myself is just adding up. This ends up being a infinite loop.  


I remember I was a very happy kid but nowadays nothing makes me happy. This has been going on for about 8 years. Everything is black and white. I attract no-one, I don't look into mirror for the past 8 years and I overthink everything.  


I hate myself to the fullest and I can't forgive how many times I made my parents upset. I failed a business before starting university due to third-party conditions. It wasn't my fault but still, I am the one who caused a loss. While I am not considering suicide because I can't do that to my parents, I don't feel alive at all. I live to work, yet I fail at being successful.",moderate
"I shouldn't stay : I feel so alone. I feel myself becoming bitter and hateful inside because of it. I'm starting to become racist inside, and I don't want to be. But I can't change. I am tired. But I'm not gonna become an incel. I refuse.
But I feel so hateful. I should just die. But I can't do that to my family. To my reptiles. To my uncle. I'M TRAPPED. There's no options. I'm literally a disaster waiting to happen. If everyone has an FBI agent, I hope mine snipes me down. What the hell do I do? I can't live in loneliness, but I can't die.",moderate
"Christmas Noose : Impending like a noose reliant upon the slightest pinch of gravity, Christmas came, descending the world and everything in it to the brink of the obsolete. I had just come home from being abroad for 16 months; a trip one would hope and expect to be tickled pink with engaging stories and comedy, wisdom and knowledge to be shared. but i was depleted, and the expectation of this hearty social spiel put me off ease. I had come to witness and suffer a lot about myself in the past months, a personal revelation of sorts.
and it's nothing new this sort of thing, but this time my self inflicting alienation was pushed to the brink of possibly no return.
Now factor in relationships of mixed dynamics, uncertain and weary groundings and my vulnerability to inevitable triggers, you have my worst major depression of my adult years.
Family burst through the doors as joy flooded the halls alike the day Christ walked the earth. All sin and past troubles forgiven, personal strife and habitual feuds overcome. Tensions in themselves silenced while penance was dealt and checked; for this one last Hurrah of the year, together we'll ring in the bells. The house was falling down with good vibes, positive feeling caressed past failures of what Christmas stood for any year before. It was going to be a merry Christmas for everyone, no doubt about it. Barr the one unsettled trembling in the shadow of its wake.

23rd, my brothers birthday; it was the only time I felt the fear of a real attempt. Any time previously was mere ideation or desire, the epitome of justified wallowing where i could alas drift off to sleep. I left a birthday card on my brothers bed while everyone was out; making errands, seeing friends, soaking up the immanent joys of the Christmas spirit. I was at home checking online the Hangmans knot. My wardrobe called to me sinisterly as it was just the two of us alone, it took the form of regrettable reminiscence that all these years before it stood there towering, i was oblivious to its fate. all at once so obvious but startling that thats where it will end. standing inside of it was as if it was made for me. It's size and stability; another dimension. In a way alike luxury, to go out like this. but all at once so painful that the odds were exact, it was clear more than ever i needed to get out ASAP. My dressing gown belt, soft like a teddy bear, mint green like a babies crib took on a form so ugly as it tightened itself around the wardrobes bar, securing itself so firmly, its dark potential indiscernible. As I let my weight go and blood filled up my head, it was the closest i've ever come to initiating death. As consciousness blurred and the grasp threatened control, there was indeed something putrid that the act embraced. Feelings of letting others down, as i cower and take the easy way out. The innocence of man so faraway and sweet. Who will deal with this and what kind of scar might it leave, forever taunting them unsubstantially with the horrors beneath. It wasn't right, and it wasn't the end. We take with us precisely what we leave with; The knots need to be undone first.

That night I drank wine, as i failed in feeling, thought and form. To go on as usual keeping undercover this malignant crime. 
All angles whispered deception as paranoia gurned from the cracks. I was falling away from reality and cowered under a mask. In silence and in fear, there was nothing left to say. I had killed the Christmas spirit but was around for the aftermath.  My mind looped furiously convincing the monster to die away. Such narcissism void of goodwill, urging to trade good tears for cold blood. Such a vile abomination, what a disgusting creature i've become; lurking above, friend to no one. The future had spoken and this is my fate, judgement day was here and now it's too late. Trapped in a coil, unable to liberate, the pressure was unbinding; as theres no way to turn back time.
The blackhole from where I lay reflected what I've become to this day, I woke up and prayed for night, just to hide away. Empty and alone, far away inside. Sucking soundly on destruction, damned off the face of the earth.
Life still existed, it's exuberant treasures and delight. It's infinite possibilities, its eternal flame alight. I see the potential the soul interplays. It's creative reciprocation between the parts; but in darkness and in solitude you forfeit the power to engage. This type of doom, you can't just walk out of. It's exceeds shame and guilt, with the regret and the pain it spreads. It is a malignant stain that can't be erased, the choice of sorrow against the light of day. The denial of the transitory and fighting against time. The refusal to give up the demons of the mind. The evidence was loud and clear, this karmic debt was in. I will have to work my life in defeat if I ever hope to make it back. 
There was no sound sleeping for anyone in the house; who tried their best to ignore. There is no point using words, it empowers the cause even more.

As days harshly passed, and cold winds pierced the heart. A raw and withered longing crept in once more. The Will to surrender to the hand up above, who provides tremendous shelter and pushes you forth. The memory of humour and Soloman's song, the play shall wait for you to accept your part.",moderate
