text,label
Oh [NAME] it's [NAME] against dinosaurs again,annoyance
“That ad is an over-generalization!” “Most men feel this way and agree with me!” Hm. 🤔,approval
"omg you got me, what do i do now, pls help",excitement
"I don’t like [NAME] all that much, but that dude seems cool. I hope it hits a goofy dark line like [NAME] or [NAME] tho.",desire
Short and simple... More embarrassing being a janitor or being in the unemployment line?,embarrassment
"Of course he gets you, he’s your brother. j/k",optimism
She hasn't even fully moved out yet and I feel the same way. I'm sorry. I know how awful it feels.,annoyance
[NAME]!,anger
Edited : Sorry meant to reply to a post,remorse
I thought he was trolling oops,embarrassment
I'm hoping he's just gonna psyche people out like [NAME] did with [NAME].,optimism
I will make it proper! 🔪🔪🔪🔪🔪🔪,desire
"Guess we don't need to be afraid of hell, then, 'cause we can easily get out.",fear
Hi I'm an order of magnitude more awkward than you and I'm coming.,embarrassment
They shout it near the end. Listen for WAAAAAAALLLLLL,excitement
I have started my 30 day vacation and I plan on relaxing the whole 30. Please do not make plans for me. Discuss them first with me.,desire
Another why [NAME] is so valuable moment. lol Let's go [NAME] And [NAME] has a small penis,amusement
Now that would be an interesting game! Not quite sure it's the matchup I'm looking for though. Lol,amusement
> Why create more jobs when no one is available to even take them? We could always import more people to fill those jobs.. :),confusion
"Chances are you’ll be playing against potato players that are worse than bots, so I think you’ve got it in you.",optimism
"I did physics and maths, now in astrophysics. It's fun (except for stars, those suck).",approval
Uhhhhhhhhh well that's not good,disapproval
So weird watching this segment knowing what happened a couple days ago.,embarrassment
Just so you know the reason opponents were few in the 2018 election is because the opposition boycotted,realization
"I'm glad for that. Once that check comes in, I only have about $3000 to work with.",joy
Alright guys I got next on the repost,neutral
"I find it hard to say ""no"" to anyone, but I knew if I didn't, he would have done exactly what you said. ",approval
I can’t tell if you got the joke or not hahaha,amusement
"Far enough, np. Its rough communicating sarcasm in text form, especially nowadays with Poe's law in overdrive. ",disappointment
"Idk about that, but if you were being genuine I apologize. I just don't think that is the case in this situation.",remorse
1.0mg is a high dose. My husband is an insomniac and can't take that dose without nightmares.,caring
Atlantica combat is unlike anything else. So fun. Didnt know it was still arkund; I wish it wasnt so Asia difficult and grindy,desire
