text,label
I took swimming lessons for a while and my fingerprint thing didn't work for months,disappointment
Learning to read was the worst mistake of my life,disappointment
"[NAME]. When my ex and I discussed baby names, I feel in love with this combo",love
too much internet,excitement
I have started my 30 day vacation and I plan on relaxing the whole 30. Please do not make plans for me. Discuss them first with me.,desire
"Okay, thank you very much! So we are off the deep end of Riverdale logic here.",gratitude
i communicate through morse code by constantly crouching and standing up. I generally prefer explaining how my oponent can improve when i beat them badly,approval
That's so great! Plus it feels good to know I helped Pfizer make $5B last year on Prevnar 13.,admiration
"Ooohhh shit, they did *not* just say men should be decent human beings, they've finally taken it too far! Gather the troops! /s",disapproval
Ha you're hilarious. Upvoted,amusement
I hope you and your retarded phone have a nice day!,optimism
You cant.Its the idiot civilian drivers fault for probably just staying behind him like a zombie. Unless they come out with heated trailers soon.,anger
"As much as I would love this kind of support, I had beef with people over EVERYTHING",optimism
"Chances are you’ll be playing against potato players that are worse than bots, so I think you’ve got it in you.",optimism
"in a free society you'd never know if a woman had an abortion, so there's that.",approval
"The true perk is ""knowing all the good local spots""",approval
don’t curse mmeEEEE !,anger
Swordfish is my go to gun. Used my first unlock token it given how much I enjoyed it.,joy
I’m so sorry to hear that! 😂😂😂,sadness
I think that’s what she expects too.,neutral
if its not obvious everyone is having issues with this scam site,realization
I know it’s out of control!,disappointment
Good luck.,gratitude
I'm in. Hopefully I don't end up on the dumpster fire that is the Oilers,optimism
"Dig up, stupid! ",anger
Atlantica combat is unlike anything else. So fun. Didnt know it was still arkund; I wish it wasnt so Asia difficult and grindy,desire
[NAME] I hope we don’t have to as long as the Cubbies did to win a WS,optimism
Tell me about it. Never felt like I fit into this gen.,curiosity
And yet you're still not making me regret being a TV hodad when that was on and so missing it.,remorse
"Again nothing, you are the one obsessing over that term, he literally says he puts girls on a pedestal. ",annoyance
My thoughts exactly. Love me some malicious compliance.,approval
Good to see [NAME] getting some love.,love
What do you hate about yourself? Here are my guesses. I need to know so I can waste your time and also make you self conscious.,curiosity
"Your VR program is a *game* changer I see what you did there, [NAME]",admiration
"And a hell of a lot better receivers. [NAME], [NAME], prime [NAME], [NAME]. ",anger
Ahem. There are those who think that life Has nothing left to chance A host of holy horrors To direct our aimless dance,sadness
That would be cool,optimism
"I never watched any [NAME] films, so. That. ",disapproval
"""I'm not arrogant""",neutral
This is very cool! I'll definetly be using this.,admiration
I accidentally swiped. I don't have time right now I swiped for ego and got it so I don't actually want to talk to anyone.,anger
In that conversation it was the girl being boring and closed... sometimes it’s not your fault and people feel they’re the ones being awkward,embarrassment
Time for a courageous conversation!,excitement
