,text,label
24,"Title: How do you unsubscribe from you tube?, Content: I NEED TO LOSE MY ACCOUNT!!!, Answer: To cancel your account, go to My Account, and then click the 'Close Account' link. Fill in your reason for closing the account and your password, then click 'Close My Account' and logout.",Computers & Internet
25,"Title: Please Drop the best joke you heard / read..!!?, Content: , Answer: A man goes into a cocktail lounge and approaches a beautiful young woman, sitting by herself. He asks politely, ""May I buy you a glass of wine?""\n \n""No, thank you,"" she replies. ""Alcohol is bad for my legs.""\n\n""Sorry to hear that,"" the man says. ""Do they swell?""\n\n""No,"" she answers. ""They open.""",Entertainment & Music
26,"Title: What political party does greta van sustren belong to?, Content: , Answer: I believe that she is an independent, though she probably leans to the left, or Democrat side. Her dad was a judge here in the county where I live, and I am fairly certain that he was of Republican background, and was a good buddy of the famous Sen. Joe McCarthy of Wisconsin, who also came from this area. She was never involved in any politics around here, so I doubt that there is anyone that could nail her political party membership exactly.\n\nI think she does a decent job on Fox News, and at least tries to give out information in an impartial manner. But she has lived in the Washington area most of her life, after growing up here, so it would not surprise me if she leaned a little to the Democrat side of things...",Politics & Government
27,"Title: income elasticity of demand?, Content: , Answer: http://en.wikipedia.org/wiki/Income_elasticity_of_demand\n\nHave fun with econ.",Education & Reference
28,"Title: name the 4 major oceans?, Content: , Answer: Atlantic, Pacific, Artic, and the Indian Ocean",Education & Reference
29,"Title: what is procedure for getting external admition in pune univecity?, Content: related to pune univecity., Answer: Advertisement has appeared today in Times of Indiai Mumbai edition. Check up on www.mkcl.com",Education & Reference
30,"Title: Can you help me find an official James Spader website or fan club?, Content: , Answer: A search engine or search service is a document retrieval system designed to help find information stored on a computer system, such as on the World Wide Web, inside a corporate or proprietary network, or in a personal computer. The search engine allows one to ask for content meeting specific criteria (typically those containing a given word or phrase) and retrieves a list of items that match those criteria. This list is often sorted with respect to some measure of relevance of the results. Search engines use regularly updated indexes to operate quickly and efficiently. Without further qualification, search engine usually refers to a Web search engine, which searches for information on the public Web. Other kinds of search engine are enterprise search engines, which search on intranets, personal search engines, which search individual personal computers, and mobile search engines. Different selection and relevance criteria may apply in different environments, or for different uses.\n\nSome search engines also mine data available in newsgroups, large databases, or open directories like DMOZ.org. Unlike Web directories, which are maintained by human editors, search engines operate algorithmically. Most websites which call themselves search engines are actually front ends to search engines owned by other companies",Computers & Internet
31,"Title: What is a good name for a Hobo?, Content: , Answer: I would name my hobo spider ""Sparky""",Entertainment & Music
32,"Title: Will a starling pick up a burning cigarette butt?, Content: will they bring it to their nest and possibly start a fire, Answer: I would think the smoke would turn them off from it, so doubt it.",Science & Mathematics
33,"Title: I'm feeling generous, tell me anything to get 2 pts and tell me something entertaining to get 10!?, Content: this is my form of community service, Answer: O.K., How About A Christian Sex Joke? Jake And Martha Were Watching A TV Preacher. The Preacher Said To The ""Folks At Home; Put One Hand On Your Television, And One Hand On The Part Of Your Body That Ails You, And I Will Preach A Sermon That Will Heal You!"" Martha Had Been Having Stomach Problems, And Placed One Hand On The TV, And Her Other Hand On Her Stomach. Then, She Said,""Jake,Get Over Here."" He Did, And Placed One Hand On The TV, The Other Hand Between His Legs. Martha Said, ""Shame On You, Jake! The Preacher Said He'd Heal The Sick, Not Raise The Dead!""",Health
34,"Title: What height and weight do you think is most attractive on a woman?, Content: , Answer: It don't matter. Personality and brains is what is attractive!",Health
35,"Title: Shakespeare used Multiple Negation ! Wasn't it the Standard at that time?, Content: Twelfth Night:\nI have one heart, one bosom, and one truth,\nAnd that no woman has, nor never none\nShall mistress be it, save I alone, Answer: I don't know why people are responding to this on the iambic pentameter etc front. Are you not asking a question about the multiple negatives? If so, I would respond that people still use this (it isn't unknown for people never to use a purely singular negative form), wasn't he doing it for effect, don't nobody do it no more?",Education & Reference
36,"Title: What are some central beliefs in Confucianism and where did it originate?, Content: , Answer: Confucianism is a ""code of conduct"" to live this life, and it has had a tremendous impact on how the Chinese live their lives... with a great influence in Chinese government, education, and attitudes toward correct personal behavior and the individual duties to society.\n\n    - No church nor clergy; no teaching on the worship of God or gods, or life after death. Confucianism is actually a philosophy of life, not a Religion... like Buddhism.\n    Founded in China by Kung-futze, ""master Kung"", known as Confucius (551-479 AC).",Society & Culture
37,"Title: for all i said who anorexia and i said thats sick , i didnt mean that in that way !!!?, Content: you dont have to reply back !!!!, Answer: Think before you say.",Health
38,"Title: I need a list of third-party webcast hosting companies.?, Content: I am a small publishing company looking to host my advertisers webcasts., Answer: startlogic or yahoo hosting (great for beginners) are 2 of them that can host this for you-",Business & Finance
39,"Title: For the ladies, please?, Content: Are you a pizza and beer or a wine and cheese type of girl?, Answer: I'll drink wine with pizza or cheese & crackers, but I prefer margaritas with tex-mex, & whiskey with navajo fry bread meals.  Have a great day, Jester.",Entertainment & Music
40,"Title: how is the name of Carlos  Tevez display in his jersey?, Content: is the way many players in Brasil have their names.  In boca he nerver had this., Answer: #10 carlitos. the most loved argentinian in Brazil!!!",Sports
41,"Title: what type of ram do most motherboards use today?, Content: , Answer: DDR(Double Data Rate)ram. or sometimes called PC 2100/2700/3200\nBoards a couple years old used SDRAM or Rambus Ram",Computers & Internet
42,"Title: Shoe problems?, Content: I have the NIKE SHOX BOMBER shoes and i have a problem with the strap on the ankle, is there anything I can do besides just not strapping it on, Answer: did you try a different shoe lace? that might work.",Sports
43,"Title: why do most people on the computer lie about there age?, Content: im 15 and i dont need to lie about that, Answer: To impress people or lure people into liking them.",Business & Finance
44,"Title: what is the current watch that is general issue in the US military to ground troops?, Content: the watch used by regular gi's not pilots, or divers anything like that, Answer: The Marine Corps no longer does a general issue on watches. However, before they stopped a few years ago it was a simple black faced timex with a green band.",Politics & Government
45,"Title: Sex hurts tremendously for my wife:  Suggestions to help this please...?, Content: WOMEN ONLY: READ ON  - My wife and I have not had a healthy sex life since nearly the time we got married.  She has had some health issues and then a baby so we've had some ""down"" time so to speak.  The result of these events is, she lost quite a bit of elasticity to her vaginal canal. The girth of my penis head is more than she can take. She is very shy about this problem and has completely shut down our sex life. Her OB/GYN told us, the more we ""do it"" the better it will be, use toys and plenty of lube.  I feel that she's just not interested anymore.  I've bought her numerous ""toys"" and encouraged her to play with them in order to get things opened up, but she won't touch them.  No amount of lube seems to be enough.  (I buy the good stuff too)  Each time we have intercourse, it pains her so much that she doesn't want to try again for a long time. We're both young and have only been married for 3 years.  Please Help. I feel that we Love each other, but are no longer ""in-love"".  Cheers, Answer: Wow!  That's a tough spot to be in.  Now, you're probably not going to like what I have to say but I wouldn't be doing you any favors if I sugar-coated it so here goes:  \n\nI would suggest you take her to a sexual health therapist.  A good therapist will have special training to help her through this.  You wife has nothing to be ashamed of and nothing to be embarassed about.  Pain during sex is very common and a good therapist will help her work out just how much of this is psychological and how much is actually physical.  \n\nIf I were you, I wouldn't even sort of suggest that it's ""all in your head"" to her but, well, you probably already knew that, right?\n\nGood Luck!",Health
46,"Title: When was Franz Beckenbauer born?, Content: ONLY DATE please. Not where nor more info, please. Thank you., Answer: He was born in September 11, 1945.",Sports
47,"Title: find gay latinos?, Content: between 18 and 27 years of age in fort worth, texas, Answer: Your making my stomach turn.",Family & Relationships
48,"Title: why is it that my desktop is shaking when i'm opening my computer ??, Content: , Answer: Poltergeist....oooooOOOOOOOoooooo",Computers & Internet
49,"Title: doss commission listing of native americans for genieality search?, Content: , Answer: opp.",Education & Reference
50,"Title: what is a good way to reach your goal in becoming an actress?, Content: , Answer: community acting, school plays, talent shows then get noticed",Business & Finance
51,"Title: Where can i find an estimate of how many people smoke weed everyday??, Content: I need to know for an argument paper at school......I cant find it anywhere and I need to know by monday, Answer: You could search Yahoo for:    marijuana smoking statistics  \n\nThe first 5 that I see look pretty good.\n\nPeace!",Society & Culture
52,"Title: How does the scientifically-proven existence of dinosaurs fit into the Bible? Did God change her mind?, Content: , Answer: As a Catholic I do not have to believe everything in the Bible and as for God creating the Earth in seven days - I suppose that was to help people 2000 years ago to understand creation.  Of course evolution took place and I have no problem with my religion or other theories.",Society & Culture
53,"Title: where was your first job??, Content: , Answer: paperboy",Business & Finance
54,"Title: why does my bark all the time?, Content: it barks day in day out driving me crazy, Answer: I'm guessing your dog is the one barking? =0) Pet stores sell bark collars that either beep at a really high pitch when they bark to annoy them or there are ones that beep first to warn them and then deliver a mild electric shock if they don't stop. We had a sheltie puppy that barked all day but the collar worked. Eventually we only threatened to put the collar on and he would be quiet",Education & Reference
55,"Title: I need to know what is difference from an idiot and being retarded and which one will  get me welfare?, Content: , Answer: sorry but you already asked a question that proves you aren't stupid enough to qualify.",Society & Culture
56,"Title: Is this man gay?...?, Content: Jamie Hyneman from Mythbusters. (Discovery channel). Is he gay? Just wondering... that's all., Answer: No.  Here's a quote from Adam:\n\nWhen the show first started airing, Jamie and I both got a lot of gay fan mail. He got a little upset at first, and his wife pointed out “Jamie, take the compliment! Someone thinks you’re really hot! It’s okay if it’s a man.” And he was cool with that, and relaxed about it.",Society & Culture
57,"Title: Where is the best place to find current material for writing magazine articles on fitness and nutrition?, Content: I am starting up a subscription based online personal training business.  I want to offer my members valuable resources, such as current articles and information about health, nutrition, and fitness.  I need help finding resources to write these articles.  Also, I would like to know how to find freelance writers that would like to contribute to this sort of thing to get their name out there., Answer: I freelance for PreventDisease.com http://www.preventdisease.com/\n\nI'm always willing to contribute to any source promoting fitness.  Let me know when you're up and running.",Health
58,"Title: Bored at work...?, Content: My job can hardly keep me busy with work.  What should I do to pass the time....I'm in a cubicle and you know what office rules are like, Answer: www.bored.com",Business & Finance
59,"Title: Is Alias is a Yahoo staff created bot?, Content: Sorry, Alias but I have to ask you a question. Are you a real person or is this a program bot that answer question correctly and accurately? No offense but I find that other reading this may think this funny. LOL!, Answer: i think he's real, his best answers increases and he has tons of points\n\nalthough yahoo could do that themselves",Computers & Internet
