text,label
"Guess we don't need to be afraid of hell, then, 'cause we can easily get out.",fear
I am sports entertained.,excitement
About as serious as my plans to marry a porn star and retire to the Bahamas.,desire
Ahem. There are those who think that life Has nothing left to chance A host of holy horrors To direct our aimless dance,sadness
Have you talked to him about it and made it clear he understands where you are coming from?,curiosity
"Yes, I did, not once...here is my full story: Story of my dead bedroom",approval
I would prefer to not observe it all but federal law does not allow it.,disapproval
Oh my [NAME].,surprise
Fair enough. I would suggest practice but it seems you've got that under wraps. Gd luck out there.,admiration
"If she was in that mode, why would this guy even be in consideration for a Super Bowl date? ",curiosity
I wish I didn’t fall for my ex. He is not a beautiful person. He is a monster.,desire
Get some help with your decision. Maybe your church or some non-profit group in your area can talk you through it. Good luck! Keep us updated.,optimism
"[NAME] i love this ""no one can be THIS happy, what a horrible person he must be""",fear
"Ahhh, my birthday month. I must go.. ",excitement
Nope. Sadly early 30s,sadness
"It wasn't fair on the rest of the list, nothing is good as Tim Hortons.",disapproval
"Talk to your dad, he deserves to know and may help. Good luck.",gratitude
or just more competent.,neutral
"Hey. As long as the person I help is better off than when I first saw them, I’m happy.",joy
